year,name,sex,count,rank_within_sex,per_100k_within_sex
2011,Jones,M,64,2072,3.4
2011,Jennah,F,81,2291,4.6
2011,Jenifer,F,74,2452,4.2
2011,Jenner,M,50,2474,2.6
2011,Jena,F,66,2660,3.8
2011,Jenavieve,F,65,2690,3.7
2011,Jennie,F,63,2753,3.6
2011,Joniel,M,39,2949,2.1
2011,Jenevieve,F,46,3442,2.6
2011,Jennyfer,F,44,3542,2.5
2011,Joncarlos,M,28,3689,1.5
2011,Jeniyah,F,40,3772,2.3
2011,Jennings,M,26,3882,1.4
2011,Jens,M,26,3882,1.4
2011,Jonnathan,M,26,3882,1.4
2011,Jentry,F,38,3908,2.2
2011,Jonathen,M,23,4216,1.2
2011,Joni,F,34,4235,1.9
2011,Jencarlo,M,22,4353,1.2
2011,Jenae,F,32,4458,1.8
2011,Jenni,F,32,4458,1.8
2011,Jennica,F,31,4557,1.8
2011,Jeniah,F,30,4672,1.7
2011,Jennavecia,F,29,4795,1.7
2011,Jennavieve,F,28,4907,1.6
2011,Jensen,F,28,4907,1.6
2011,Jonte,M,18,4970,1.0
2011,Jennalee,F,27,5053,1.5
2011,Jenaya,F,26,5189,1.5
2011,Jennessa,F,25,5344,1.4
2011,Jontae,M,16,5427,0.8
2011,Jennalyn,F,24,5528,1.4
2011,Jonah,F,23,5714,1.3
2011,Jenasis,F,22,5921,1.3
2011,Jennika,F,22,5921,1.3
2011,Jonna,F,22,5921,1.3
2011,Jen,M,14,5942,0.7
2011,Jentry,M,14,5942,0.7
2011,Jonan,M,14,5942,0.7
2011,Jonpaul,M,14,5942,0.7
2011,Jensyn,F,21,6138,1.2
2011,Jonathan,F,21,6138,1.2
2011,Jentzen,M,13,6251,0.7
2011,Jona,M,13,6251,0.7
2011,Jonovan,M,13,6251,0.7
2011,Jenise,F,20,6318,1.1
2011,Jenica,F,19,6548,1.1
2011,Jentri,F,19,6548,1.1
2011,Joni,M,12,6565,0.6
2011,Jonmichael,M,12,6565,0.6
2011,Jontavious,M,12,6565,0.6
2011,Jonuel,M,11,6991,0.6
2011,Jenell,F,17,7098,1.0
2011,Jeniffer,F,16,7420,0.9
2011,Jenika,F,16,7420,0.9
2011,Jenisha,F,16,7420,0.9
2011,Jonelle,F,16,7420,0.9
2011,Jonathyn,M,10,7486,0.5
2011,Jenan,F,15,7771,0.9
2011,Jonae,F,15,7771,0.9
2011,Jensyn,M,9,8056,0.5
2011,Jonhatan,M,9,8056,0.5
2011,Jontavius,M,9,8056,0.5
2011,Jontrell,M,9,8056,0.5
2011,Jony,M,9,8056,0.5
2011,Jenalee,F,14,8171,0.8
2011,Jeniya,F,14,8171,0.8
2011,Jenai,F,13,8600,0.7
2011,Jenay,F,13,8600,0.7
2011,Joniyah,F,13,8600,0.7
2011,Joncarlo,M,8,8753,0.4
2011,Jonel,M,8,8753,0.4
2011,Jenisis,F,12,9132,0.7
2011,Jenesis,M,7,9578,0.4
2011,Jonavin,M,7,9578,0.4
2011,Jonethan,M,7,9578,0.4
2011,Jonh,M,7,9578,0.4
2011,Jontez,M,7,9578,0.4
2011,Jonthan,M,7,9578,0.4
2011,Jenayah,F,11,9705,0.6
2011,Jennelle,F,11,9705,0.6
2011,Joniya,F,11,9705,0.6
2011,Jonnae,F,11,9705,0.6
2011,Jeneva,F,10,10354,0.6
2011,Jenevie,F,10,10354,0.6
2011,Jenice,F,10,10354,0.6
2011,Jennavicia,F,10,10354,0.6
2011,Jennavie,F,10,10354,0.6
2011,Jennesis,F,10,10354,0.6
2011,Jonni,F,10,10354,0.6
2011,Jennifer,M,6,10787,0.3
2011,Jenuel,M,6,10787,0.3
2011,Jonanthony,M,6,10787,0.3
2011,Jonavan,M,6,10787,0.3
2011,Jonaven,M,6,10787,0.3
2011,Jondavid,M,6,10787,0.3
2011,Jenavee,F,9,11154,0.5
2011,Jenissa,F,9,11154,0.5
2011,Jennessy,F,9,11154,0.5
2011,Jennesy,F,9,11154,0.5
2011,Jenniffer,F,9,11154,0.5
2011,Jenah,F,8,12139,0.5
2011,Jenavi,F,8,12139,0.5
2011,Jenavie,F,8,12139,0.5
2011,Jenesys,F,8,12139,0.5
2011,Jenine,F,8,12139,0.5
2011,Jennasis,F,8,12139,0.5
2011,Jennette,F,8,12139,0.5
2011,Jennings,F,8,12139,0.5
2011,Jenya,F,8,12139,0.5
2011,Joniah,F,8,12139,0.5
2011,Jenaro,M,5,12264,0.3
2011,Jeniel,M,5,12264,0.3
2011,Jenkarlo,M,5,12264,0.3
2011,Jenrry,M,5,12264,0.3
2011,Jenry,M,5,12264,0.3
2011,Jensy,M,5,12264,0.3
2011,Jonadab,M,5,12264,0.3
2011,Jonavon,M,5,12264,0.3
2011,Jonluke,M,5,12264,0.3
2011,Jonta,M,5,12264,0.3
2011,Jennalise,F,7,13323,0.4
2011,Jenniah,F,7,13323,0.4
2011,Jennilee,F,7,13323,0.4
2011,Jona,F,7,13323,0.4
2011,Jenalise,F,6,14799,0.3
2011,Jenavive,F,6,14799,0.3
2011,Jenesa,F,6,14799,0.3
2011,Jenette,F,6,14799,0.3
2011,Jenevi,F,6,14799,0.3
2011,Jenicka,F,6,14799,0.3
2011,Jenivieve,F,6,14799,0.3
2011,Jennaya,F,6,14799,0.3
2011,Jonia,F,6,14799,0.3
2011,Jonnie,F,6,14799,0.3
2011,Jenalis,F,5,16733,0.3
2011,Jenasys,F,5,16733,0.3
2011,Jenave,F,5,16733,0.3
2011,Jenavecia,F,5,16733,0.3
2011,Jenaveve,F,5,16733,0.3
2011,Jency,F,5,16733,0.3
2011,Jenee,F,5,16733,0.3
2011,Jeneen,F,5,16733,0.3
2011,Jenesi,F,5,16733,0.3
2011,Jeni,F,5,16733,0.3
2011,Jenia,F,5,16733,0.3
2011,Jenipher,F,5,16733,0.3
2011,Jenisa,F,5,16733,0.3
2011,Jennabelle,F,5,16733,0.3
2011,Jennae,F,5,16733,0.3
2011,Jennalynn,F,5,16733,0.3
2011,Jennalyse,F,5,16733,0.3
2011,Jennavee,F,5,16733,0.3
2011,Jennavi,F,5,16733,0.3
2011,Jennel,F,5,16733,0.3
2011,Jennice,F,5,16733,0.3
2011,Jenova,F,5,16733,0.3
2011,Jensie,F,5,16733,0.3
2011,Jenyla,F,5,16733,0.3
2011,Jonay,F,5,16733,0.3
2011,Jonell,F,5,16733,0.3
2011,Jonessa,F,5,16733,0.3
2012,Jonathan,M,9343,34,494.1
2012,Jonah,M,2943,128,155.6
2012,Jennifer,F,1922,164,109.5
2012,Jenna,F,1521,204,86.7
2012,Jonas,M,582,467,30.8
2012,Jensen,M,518,509,27.4
2012,Jon,M,387,624,20.5
2012,Jonathon,M,364,653,19.3
2012,Jenny,F,308,862,17.5
2012,Jenesis,F,217,1129,12.4
2012,Jencarlos,M,128,1325,6.8
2012,Jenson,M,111,1460,5.9
2012,Jennah,F,112,1807,6.4
2012,Jenelle,F,105,1901,6.0
2012,Jonatan,M,71,1979,3.8
2012,Jones,M,70,1994,3.7
2012,Jonny,M,65,2089,3.4
2012,Jena,F,81,2308,4.6
2012,Jenessa,F,75,2442,4.3
2012,Jenifer,F,75,2442,4.3
2012,Jennie,F,60,2862,3.4
2012,Jensen,F,51,3207,2.9
2012,Jenner,M,32,3364,1.7
2012,Joniel,M,32,3364,1.7
2012,Joni,F,46,3458,2.6
2012,Jenevieve,F,45,3513,2.6
2012,Jenae,F,43,3638,2.4
2012,Jenavieve,F,41,3775,2.3
2012,Jenni,F,40,3844,2.3
2012,Jens,M,25,3995,1.3
2012,Jentry,F,37,4036,2.1
2012,Jennings,M,24,4124,1.3
2012,Jonathen,M,23,4244,1.2
2012,Jontae,M,23,4244,1.2
2012,Jencarlo,M,22,4380,1.2
2012,Jonte,M,20,4675,1.1
2012,Jennica,F,30,4691,1.7
2012,Jennyfer,F,30,4691,1.7
2012,Jeniel,M,19,4853,1.0
2012,Jenaya,F,26,5241,1.5
2012,Jonnathan,M,17,5247,0.9
2012,Jeniyah,F,25,5383,1.4
2012,Jentry,M,16,5466,0.8
2012,Jenica,F,24,5540,1.4
2012,Jona,M,15,5710,0.8
2012,Jonan,M,15,5710,0.8
2012,Jentzen,M,14,5983,0.7
2012,Jenell,F,21,6092,1.2
2012,Joncarlo,M,13,6293,0.7
2012,Joncarlos,M,13,6293,0.7
2012,Jonpaul,M,13,6293,0.7
2012,Jenasis,F,20,6315,1.1
2012,Jeneva,F,19,6551,1.1
2012,Jennavecia,F,19,6551,1.1
2012,Jonae,F,19,6551,1.1
2012,Joniyah,F,19,6551,1.1
2012,Joni,M,12,6612,0.6
2012,Jony,M,12,6612,0.6
2012,Jeniah,F,18,6858,1.0
2012,Jennalee,F,18,6858,1.0
2012,Jennessa,F,18,6858,1.0
2012,Jonna,F,18,6858,1.0
2012,Jonel,M,11,7035,0.6
2012,Jeniffer,F,17,7125,1.0
2012,Jenise,F,17,7125,1.0
2012,Jensyn,F,17,7125,1.0
2012,Jona,F,17,7125,1.0
2012,Jonah,F,17,7125,1.0
2012,Jennavieve,F,16,7437,0.9
2012,Jonnie,F,16,7437,0.9
2012,Jonavan,M,10,7543,0.5
2012,Jonell,M,10,7543,0.5
2012,Jonmichael,M,10,7543,0.5
2012,Jenavive,F,15,7782,0.9
2012,Jenesys,F,15,7782,0.9
2012,Jennesis,F,15,7782,0.9
2012,Jentri,F,15,7782,0.9
2012,Jen,M,9,8140,0.5
2012,Jontavious,M,9,8140,0.5
2012,Jenika,F,14,8178,0.8
2012,Jennavie,F,14,8178,0.8
2012,Jennelle,F,14,8178,0.8
2012,Jennika,F,14,8178,0.8
2012,Jenay,F,13,8622,0.7
2012,Jenicka,F,13,8622,0.7
2012,Jonelle,F,13,8622,0.7
2012,Jenaro,M,8,8850,0.4
2012,Jentezen,M,8,8850,0.4
2012,Jonavin,M,8,8850,0.4
2012,Jonovan,M,8,8850,0.4
2012,Jenalee,F,12,9086,0.7
2012,Jenisha,F,12,9086,0.7
2012,Jenisis,F,12,9086,0.7
2012,Jenissa,F,12,9086,0.7
2012,Jeniya,F,12,9086,0.7
2012,Joniah,F,12,9086,0.7
2012,Jenevie,F,11,9682,0.6
2012,Jenice,F,11,9682,0.6
2012,Jennalyn,F,11,9682,0.6
2012,Jennings,F,11,9682,0.6
2012,Jonier,F,11,9682,0.6
2012,Jenkins,M,7,9684,0.4
2012,Jensyn,M,7,9684,0.4
2012,Jonaven,M,7,9684,0.4
2012,Jenah,F,10,10399,0.6
2012,Jenavie,F,10,10399,0.6
2012,Jennessy,F,10,10399,0.6
2012,Jonathan,F,10,10399,0.6
2012,Jonni,F,10,10399,0.6
2012,Jonam,M,6,10742,0.3
2012,Jonn,M,6,10742,0.3
2012,Jonnie,M,6,10742,0.3
2012,Jontavius,M,6,10742,0.3
2012,Jenai,F,9,11228,0.5
2012,Jenalise,F,9,11228,0.5
2012,Jenavi,F,9,11228,0.5
2012,Jenee,F,9,11228,0.5
2012,Jennavicia,F,9,11228,0.5
2012,Jonnae,F,9,11228,0.5
2012,Jenaveve,F,8,12177,0.5
2012,Jennalise,F,8,12177,0.5
2012,Jennifer,M,5,12238,0.3
2012,Jeno,M,5,12238,0.3
2012,Jensy,M,5,12238,0.3
2012,Jonathyn,M,5,12238,0.3
2012,Jonavon,M,5,12238,0.3
2012,Jondavid,M,5,12238,0.3
2012,Jonibek,M,5,12238,0.3
2012,Jonluke,M,5,12238,0.3
2012,Jonothan,M,5,12238,0.3
2012,Jontay,M,5,12238,0.3
2012,Jontel,M,5,12238,0.3
2012,Jonuel,M,5,12238,0.3
2012,Jenavee,F,7,13452,0.4
2012,Jenayah,F,7,13452,0.4
2012,Jenette,F,7,13452,0.4
2012,Jenin,F,7,13452,0.4
2012,Jenisa,F,7,13452,0.4
2012,Jennalynn,F,7,13452,0.4
2012,Jennasis,F,7,13452,0.4
2012,Jennavive,F,7,13452,0.4
2012,Jennaya,F,7,13452,0.4
2012,Jennely,F,7,13452,0.4
2012,Jenniah,F,7,13452,0.4
2012,Jenniffer,F,7,13452,0.4
2012,Jenalis,F,6,14935,0.3
2012,Jenalyn,F,6,14935,0.3
2012,Jenasia,F,6,14935,0.3
2012,Jenaye,F,6,14935,0.3
2012,Jenea,F,6,14935,0.3
2012,Jennell,F,6,14935,0.3
2012,Jenova,F,6,14935,0.3
2012,Jenyfer,F,6,14935,0.3
2012,Jenalynn,F,5,16820,0.3
2012,Jenalyse,F,5,16820,0.3
2012,Jenan,F,5,16820,0.3
2012,Jeneen,F,5,16820,0.3
2012,Jenessy,F,5,16820,0.3
2012,Jenevi,F,5,16820,0.3
2012,Jenilee,F,5,16820,0.3
2012,Jenine,F,5,16820,0.3
2012,Jennabel,F,5,16820,0.3
2012,Jennaliz,F,5,16820,0.3
2012,Jennaveve,F,5,16820,0.3
2012,Jenneh,F,5,16820,0.3
2012,Jennelyn,F,5,16820,0.3
2012,Jensie,F,5,16820,0.3
2012,Jenya,F,5,16820,0.3
2012,Jonie,F,5,16820,0.3
2012,Joniya,F,5,16820,0.3
2013,Jonathan,M,8524,42,452.5
2013,Jonah,M,2889,132,153.3
2013,Jennifer,F,1688,192,96.6
2013,Jenna,F,1411,228,80.7
2013,Jensen,M,659,436,35.0
2013,Jonas,M,567,485,30.1
2013,Jon,M,384,638,20.4
2013,Jonathon,M,285,787,15.1
2013,Jenny,F,335,805,19.2
2013,Jenesis,F,244,1016,14.0
2013,Jenson,M,110,1476,5.8
2013,Jencarlos,M,108,1496,5.7
2013,Jones,M,88,1682,4.7
2013,Jenni,F,121,1709,6.9
2013,Jonatan,M,79,1805,4.2
2013,Jenelle,F,97,1995,5.6
2013,Jennah,F,92,2077,5.3
2013,Jenicka,F,90,2103,5.2
2013,Jonny,M,63,2108,3.3
2013,Jennings,M,50,2457,2.7
2013,Jenevieve,F,72,2471,4.1
2013,Jenessa,F,69,2556,3.9
2013,Jennie,F,62,2754,3.5
2013,Jentry,F,53,3071,3.0
2013,Jena,F,52,3116,3.0
2013,Jensen,F,49,3255,2.8
2013,Jenifer,F,46,3396,2.6
2013,Joniel,M,31,3400,1.6
2013,Jenavieve,F,43,3561,2.5
2013,Jensyn,F,38,3903,2.2
2013,Jens,M,24,4057,1.3
2013,Jontae,M,23,4169,1.2
2013,Jennavieve,F,34,4229,1.9
2013,Jenner,M,22,4302,1.2
2013,Jennica,F,33,4328,1.9
2013,Jennika,F,33,4328,1.9
2013,Jenae,F,32,4412,1.8
2013,Jencarlo,M,21,4455,1.1
2013,Jenika,F,31,4518,1.8
2013,Jensyn,M,20,4602,1.1
2013,Joni,F,30,4631,1.7
2013,Jeniyah,F,29,4734,1.7
2013,Jonnathan,M,19,4780,1.0
2013,Jonna,F,28,4867,1.6
2013,Jentzen,M,16,5383,0.8
2013,Jennyfer,F,23,5625,1.3
2013,Jonae,F,22,5808,1.3
2013,Jonylah,F,22,5808,1.3
2013,Jentry,M,14,5910,0.7
2013,Jonathyn,M,14,5910,0.7
2013,Joni,M,13,6227,0.7
2013,Jonte,M,13,6227,0.7
2013,Joniyah,F,20,6233,1.1
2013,Jenise,F,19,6437,1.1
2013,Jona,M,12,6580,0.6
2013,Jonan,M,12,6580,0.6
2013,Jenaya,F,18,6706,1.0
2013,Jenica,F,18,6706,1.0
2013,Jennavecia,F,18,6706,1.0
2013,Jonah,F,18,6706,1.0
2013,Jenaro,M,11,7000,0.6
2013,Joncarlo,M,11,7000,0.6
2013,Jonel,M,11,7000,0.6
2013,Jonmichael,M,11,7000,0.6
2013,Jonpaul,M,11,7000,0.6
2013,Jenasis,F,16,7345,0.9
2013,Jennalee,F,16,7345,0.9
2013,Jeniel,M,10,7524,0.5
2013,Jonavin,M,10,7524,0.5
2013,Jonluke,M,10,7524,0.5
2013,Jonnie,M,10,7524,0.5
2013,Jennicka,F,15,7719,0.9
2013,Jonathen,M,9,8098,0.5
2013,Jenan,F,14,8112,0.8
2013,Jeniah,F,14,8112,0.8
2013,Jennings,F,14,8112,0.8
2013,Jonelle,F,14,8112,0.8
2013,Jenesys,F,13,8544,0.7
2013,Jenice,F,13,8544,0.7
2013,Jeniya,F,13,8544,0.7
2013,Jennavie,F,13,8544,0.7
2013,Jennelle,F,13,8544,0.7
2013,Jennesis,F,13,8544,0.7
2013,Jonnie,F,13,8544,0.7
2013,Jonovan,M,8,8764,0.4
2013,Jonthan,M,8,8764,0.4
2013,Jontrell,M,8,8764,0.4
2013,Jenell,F,12,9014,0.7
2013,Jennalyn,F,12,9014,0.7
2013,Jonathan,F,12,9014,0.7
2013,Jenavee,F,11,9582,0.6
2013,Jenavie,F,11,9582,0.6
2013,Jenisis,F,11,9582,0.6
2013,Jentri,F,11,9582,0.6
2013,Jonavan,M,7,9628,0.4
2013,Jondavid,M,7,9628,0.4
2013,Jontavious,M,7,9628,0.4
2013,Jeniffer,F,10,10203,0.6
2013,Jenziel,M,6,10699,0.3
2013,Jonavon,M,6,10699,0.3
2013,Joncarlos,M,6,10699,0.3
2013,Jonn,M,6,10699,0.3
2013,Jonuel,M,6,10699,0.3
2013,Jenaveve,F,9,10958,0.5
2013,Jenay,F,9,10958,0.5
2013,Jeneen,F,9,10958,0.5
2013,Jenisha,F,9,10958,0.5
2013,Jonni,F,9,10958,0.5
2013,Jenayah,F,8,11925,0.5
2013,Jeni,F,8,11925,0.5
2013,Jennalynn,F,8,11925,0.5
2013,Jennessa,F,8,11925,0.5
2013,Jentrie,F,8,11925,0.5
2013,Jeny,F,8,11925,0.5
2013,Jona,F,8,11925,0.5
2013,Jenish,M,5,12094,0.3
2013,Jonanthony,M,5,12094,0.3
2013,Jonathanjames,M,5,12094,0.3
2013,Jonathin,M,5,12094,0.3
2013,Jonaven,M,5,12094,0.3
2013,Jonmarc,M,5,12094,0.3
2013,Jonoah,M,5,12094,0.3
2013,Jenabelle,F,7,13108,0.4
2013,Jenai,F,7,13108,0.4
2013,Jenasys,F,7,13108,0.4
2013,Jennalise,F,7,13108,0.4
2013,Jennasis,F,7,13108,0.4
2013,Jennell,F,7,13108,0.4
2013,Jennise,F,7,13108,0.4
2013,Jenalyn,F,6,14546,0.3
2013,Jenevie,F,6,14546,0.3
2013,Jenia,F,6,14546,0.3
2013,Jennarose,F,6,14546,0.3
2013,Jennavive,F,6,14546,0.3
2013,Jennaya,F,6,14546,0.3
2013,Jenyla,F,6,14546,0.3
2013,Jonie,F,6,14546,0.3
2013,Jenah,F,5,16491,0.3
2013,Jenalee,F,5,16491,0.3
2013,Jenavecia,F,5,16491,0.3
2013,Jeneba,F,5,16491,0.3
2013,Jenee,F,5,16491,0.3
2013,Jenelly,F,5,16491,0.3
2013,Jeneva,F,5,16491,0.3
2013,Jeniece,F,5,16491,0.3
2013,Jenisse,F,5,16491,0.3
2013,Jennabella,F,5,16491,0.3
2013,Jennel,F,5,16491,0.3
2013,Jenyka,F,5,16491,0.3
2013,Jonaya,F,5,16491,0.3
2013,Jonella,F,5,16491,0.3
2013,Jonia,F,5,16491,0.3
2013,Joniya,F,5,16491,0.3
2014,Jonathan,M,8075,44,422.6
2014,Jonah,M,2904,138,152.0
2014,Jennifer,F,1518,220,85.4
2014,Jenna,F,1228,266,69.1
2014,Jensen,M,789,394,41.3
2014,Jonas,M,560,501,29.3
2014,Jon,M,374,676,19.6
2014,Jenny,F,335,823,18.8
2014,Jonathon,M,267,839,14.0
2014,Jenesis,F,211,1160,11.9
2014,Jenson,M,119,1404,6.2
2014,Jones,M,112,1453,5.9
2014,Jencarlos,M,109,1481,5.7
2014,Jennah,F,88,2147,5.0
2014,Jenelle,F,83,2246,4.7
2014,Jonatan,M,57,2294,3.0
2014,Jenessa,F,67,2601,3.8
2014,Jenevieve,F,67,2601,3.8
2014,Jensen,F,67,2601,3.8
2014,Jonny,M,42,2795,2.2
2014,Jennie,F,61,2796,3.4
2014,Jenni,F,60,2826,3.4
2014,Joniel,M,36,3080,1.9
2014,Jena,F,52,3129,2.9
2014,Joni,F,50,3216,2.8
2014,Jenavieve,F,49,3259,2.8
2014,Jentry,F,43,3574,2.4
2014,Jenicka,F,42,3644,2.4
2014,Jennings,M,28,3685,1.5
2014,Jens,M,26,3881,1.4
2014,Jenifer,F,36,4087,2.0
2014,Jencarlo,M,23,4248,1.2
2014,Jensyn,F,33,4335,1.9
2014,Jenaya,F,30,4644,1.7
2014,Jennica,F,29,4758,1.6
2014,Jenner,M,19,4851,1.0
2014,Jenae,F,27,5000,1.5
2014,Jonah,F,26,5143,1.5
2014,Jenika,F,25,5295,1.4
2014,Jentry,M,16,5460,0.8
2014,Jonnathan,M,16,5460,0.8
2014,Jonna,F,23,5599,1.3
2014,Jonan,M,15,5708,0.8
2014,Jenica,F,22,5775,1.2
2014,Jennalee,F,22,5775,1.2
2014,Jennyfer,F,22,5775,1.2
2014,Jensyn,M,14,5977,0.7
2014,Jona,M,14,5977,0.7
2014,Jennavieve,F,20,6187,1.1
2014,Jonathen,M,13,6285,0.7
2014,Jenise,F,19,6422,1.1
2014,Jonae,F,19,6422,1.1
2014,Jonpaul,M,12,6607,0.6
2014,Jeniah,F,18,6683,1.0
2014,Jennika,F,18,6683,1.0
2014,Jen,M,11,7025,0.6
2014,Joni,M,11,7025,0.6
2014,Jontavious,M,11,7025,0.6
2014,Jeneva,F,16,7270,0.9
2014,Jennessa,F,16,7270,0.9
2014,Jonelle,F,16,7270,0.9
2014,Joniyah,F,16,7270,0.9
2014,Jenevie,F,15,7599,0.8
2014,Jenisha,F,15,7599,0.8
2014,Jeniyah,F,15,7599,0.8
2014,Jennavecia,F,14,8016,0.8
2014,Jentri,F,14,8016,0.8
2014,Jonluke,M,9,8098,0.5
2014,Jonte,M,9,8098,0.5
2014,Jonuel,M,9,8098,0.5
2014,Jenasis,F,13,8455,0.7
2014,Jenavie,F,13,8455,0.7
2014,Jentzen,M,8,8756,0.4
2014,Joncarlo,M,8,8756,0.4
2014,Joncarlos,M,8,8756,0.4
2014,Jontae,M,8,8756,0.4
2014,Jennalyn,F,12,8930,0.7
2014,Jenalyn,F,11,9490,0.6
2014,Jenay,F,11,9490,0.6
2014,Jeniya,F,11,9490,0.6
2014,Jona,F,11,9490,0.6
2014,Jonnie,F,11,9490,0.6
2014,Jenaro,M,7,9610,0.4
2014,Jonel,M,7,9610,0.4
2014,Jonibek,M,7,9610,0.4
2014,Jonmichael,M,7,9610,0.4
2014,Jenayah,F,10,10095,0.6
2014,Jenell,F,10,10095,0.6
2014,Jeniffer,F,10,10095,0.6
2014,Jenisis,F,10,10095,0.6
2014,Jennavie,F,10,10095,0.6
2014,Jennessy,F,10,10095,0.6
2014,Jonathan,F,10,10095,0.6
2014,Jeniel,M,6,10669,0.3
2014,Jennifer,M,6,10669,0.3
2014,Jenrry,M,6,10669,0.3
2014,Jensy,M,6,10669,0.3
2014,Jonnie,M,6,10669,0.3
2014,Jenai,F,9,10904,0.5
2014,Jenavee,F,9,10904,0.5
2014,Jenice,F,9,10904,0.5
2014,Jennings,F,9,10904,0.5
2014,Jonnae,F,9,10904,0.5
2014,Jenah,F,8,11878,0.5
2014,Jenaveve,F,8,11878,0.5
2014,Jenin,F,8,11878,0.5
2014,Jonier,F,8,11878,0.5
2014,Jonni,F,8,11878,0.5
2014,Jenry,M,5,12070,0.3
2014,Jenziel,M,5,12070,0.3
2014,Jonavan,M,5,12070,0.3
2014,Jonaven,M,5,12070,0.3
2014,Jondavid,M,5,12070,0.3
2014,Jonelle,M,5,12070,0.3
2014,Jonh,M,5,12070,0.3
2014,Jonnah,M,5,12070,0.3
2014,Jonni,M,5,12070,0.3
2014,Jonothan,M,5,12070,0.3
2014,Jonovan,M,5,12070,0.3
2014,Jony,M,5,12070,0.3
2014,Jenavi,F,7,13024,0.4
2014,Jenella,F,7,13024,0.4
2014,Jenevy,F,7,13024,0.4
2014,Jenissa,F,7,13024,0.4
2014,Jenivieve,F,7,13024,0.4
2014,Jonalyn,F,7,13024,0.4
2014,Jenaliz,F,6,14496,0.3
2014,Jenan,F,6,14496,0.3
2014,Jenelly,F,6,14496,0.3
2014,Jenely,F,6,14496,0.3
2014,Jenessy,F,6,14496,0.3
2014,Jenesys,F,6,14496,0.3
2014,Jenine,F,6,14496,0.3
2014,Jennalise,F,6,14496,0.3
2014,Jennalynn,F,6,14496,0.3
2014,Jennasis,F,6,14496,0.3
2014,Jennelle,F,6,14496,0.3
2014,Jennette,F,6,14496,0.3
2014,Jenniah,F,6,14496,0.3
2014,Jentrie,F,6,14496,0.3
2014,Joniah,F,6,14496,0.3
2014,Jenalee,F,5,16456,0.3
2014,Jenalise,F,5,16456,0.3
2014,Jenavy,F,5,16456,0.3
2014,Jency,F,5,16456,0.3
2014,Jenee,F,5,16456,0.3
2014,Jenessis,F,5,16456,0.3
2014,Jeniveve,F,5,16456,0.3
2014,Jenner,F,5,16456,0.3
2014,Jennesis,F,5,16456,0.3
2014,Jenson,F,5,16456,0.3
2014,Jensy,F,5,16456,0.3
2014,Jonaye,F,5,16456,0.3
2014,Joneer,F,5,16456,0.3
2014,Jonita,F,5,16456,0.3
2015,Jonathan,M,7577,48,399.0
2015,Jonah,M,2882,143,151.8
2015,Jennifer,F,1275,252,72.1
2015,Jenna,F,1078,298,60.9
2015,Jensen,M,783,395,41.2
2015,Jonas,M,709,428,37.3
2015,Jon,M,328,736,17.3
2015,Jonathon,M,251,876,13.2
2015,Jonael,M,232,918,12.2
2015,Jenny,F,278,967,15.7
2015,Jenesis,F,221,1135,12.5
2015,Jenson,M,133,1313,7.0
2015,Jones,M,106,1529,5.6
2015,Jencarlos,M,89,1719,4.7
2015,Jonatan,M,68,2056,3.6
2015,Jenelle,F,89,2126,5.0
2015,Jennah,F,87,2159,4.9
2015,Jensen,F,75,2414,4.2
2015,Jennie,F,74,2437,4.2
2015,Jenevieve,F,69,2568,3.9
2015,Jennings,M,44,2702,2.3
2015,Jonny,M,43,2752,2.3
2015,Jenessa,F,59,2901,3.3
2015,Jena,F,53,3105,3.0
2015,Joni,F,47,3371,2.7
2015,Jenni,F,46,3411,2.6
2015,Jentry,M,31,3490,1.6
2015,Joniel,M,30,3571,1.6
2015,Jentry,F,41,3680,2.3
2015,Jenavieve,F,39,3807,2.2
2015,Jenifer,F,31,4459,1.8
2015,Jonte,M,19,4852,1.0
2015,Jenicka,F,26,5092,1.5
2015,Jens,M,17,5262,0.9
2015,Jenae,F,24,5423,1.4
2015,Jonah,F,24,5423,1.4
2015,Jenai,F,23,5613,1.3
2015,Jenika,F,23,5613,1.3
2015,Jensyn,F,23,5613,1.3
2015,Jencarlo,M,15,5702,0.8
2015,Jenner,M,15,5702,0.8
2015,Jennavieve,F,22,5795,1.2
2015,Jennica,F,22,5795,1.2
2015,Jennyfer,F,22,5795,1.2
2015,Jen,M,14,5962,0.7
2015,Jonan,M,14,5962,0.7
2015,Jonnie,F,21,5991,1.2
2015,Jenasis,F,20,6190,1.1
2015,Jenica,F,20,6190,1.1
2015,Jona,M,13,6281,0.7
2015,Jennings,F,19,6404,1.1
2015,Jonae,F,19,6404,1.1
2015,Jeniel,M,12,6624,0.6
2015,Jentzen,M,12,6624,0.6
2015,Joni,M,12,6624,0.6
2015,Jonnathan,M,12,6624,0.6
2015,Jonnie,M,12,6624,0.6
2015,Jeniah,F,17,6926,1.0
2015,Jennika,F,17,6926,1.0
2015,Jonpaul,M,11,7015,0.6
2015,Jenaya,F,16,7209,0.9
2015,Jeniyah,F,16,7209,0.9
2015,Jentri,F,16,7209,0.9
2015,Jona,F,16,7209,0.9
2015,Jensyn,M,10,7443,0.5
2015,Jeniya,F,15,7552,0.8
2015,Jonna,F,15,7552,0.8
2015,Jenesys,F,14,7955,0.8
2015,Jennessa,F,14,7955,0.8
2015,Joniyah,F,14,7955,0.8
2015,Jenaro,M,9,7981,0.5
