year,name,rank,count,prop100k,cum_prop100k,pctwhite,pctblack,pctapi,pctaian,pct2prace,pcthispanic
2000,FAUCHER,11889,2411,0.89,69940.39,93.94,2.32,0.33,0.25,0.87,2.28
2000,SARTOR,11889,2411,0.89,69941.29,81.09,13.6,0.41,0.33,2.07,2.49
2000,GRINSTEAD,11893,2410,0.89,69942.18,86.22,9.54,0.62,0.37,1.49,1.74
2000,HICE,11893,2410,0.89,69943.07,87.76,7.84,0.25,0.62,1.04,2.49
2000,MCNERNEY,11893,2410,0.89,69943.97,96.97,0.25,0.33,0.25,1.08,1.12
2000,MIKA,11893,2410,0.89,69944.86,91.08,0.5,4.23,0.25,2.16,1.78
2000,STAGE,11893,2410,0.89,69945.75,94.73,0.46,0.46,0.83,1.78,1.74
2000,BARTSCH,11898,2409,0.89,69946.65,96.22,0.21,0.54,0.37,1.08,1.58
2000,LENAHAN,11898,2409,0.89,69947.54,97.14,0.25,0.37,0.33,0.71,1.2
2000,LISKA,11898,2409,0.89,69948.43,96.1,0.33,0.37,0.25,0.95,1.99
2000,MCCUMBER,11898,2409,0.89,69949.33,91.2,0.21,0.46,0.79,1.25,6.1
2000,TIETZ,11898,2409,0.89,69950.22,97.34,,0.37,,0.42,1.45
2000,BELLIS,11903,2408,0.89,69951.11,93.02,1.16,1.16,0.42,1.54,2.7
2000,DOBY,11903,2408,0.89,69952.0,54.11,43.23,,0.46,1.66,
2000,GAUNA,11903,2408,0.89,69952.9,10.8,0.33,1.74,0.54,0.62,85.96
2000,GOLSON,11903,2408,0.89,69953.79,45.72,49.42,,,1.95,2.2
2000,JANDA,11903,2408,0.89,69954.68,90.16,0.87,5.94,0.33,0.91,1.79
2000,KELTON,11903,2408,0.89,69955.57,84.84,10.59,0.5,0.91,1.66,1.5
2000,SHEW,11903,2408,0.89,69956.47,85.01,1.29,10.67,0.46,1.45,1.12
2000,GERARDI,11910,2407,0.89,69957.36,94.56,,0.46,,1.2,3.53
2000,GONSALES,11910,2407,0.89,69958.25,6.61,0.37,1.16,0.29,2.41,89.16
2000,KRONE,11910,2407,0.89,69959.14,94.93,1.08,0.33,0.42,1.41,1.83
2000,LAPE,11910,2407,0.89,69960.04,94.43,1.7,1.04,0.33,0.87,1.62
2000,LOWRIE,11910,2407,0.89,69960.93,88.2,6.73,0.5,0.33,1.83,2.41
2000,PLASTER,11910,2407,0.89,69961.82,93.73,0.33,0.21,2.41,1.79,1.54
2000,POLLY,11910,2407,0.89,69962.71,88.16,9.1,0.29,0.83,1.04,0.58
2000,ARVIN,11917,2406,0.89,69963.61,89.65,6.28,,,1.87,1.37
2000,BENBOW,11917,2406,0.89,69964.5,58.81,36.99,0.33,0.42,1.87,1.58
2000,BHATTI,11917,2406,0.89,69965.39,5.78,1.66,80.26,0.21,10.93,1.16
2000,BUHL,11917,2406,0.89,69966.28,92.98,4.2,0.58,0.37,0.96,0.91
2000,GILLIAN,11917,2406,0.89,69967.17,67.17,28.01,0.46,0.79,1.7,1.87
2000,KIMSEY,11917,2406,0.89,69968.06,93.02,2.54,0.25,0.62,1.66,1.91
2000,LAMOREAUX,11917,2406,0.89,69968.96,95.8,0.25,0.42,1.45,1.12,0.96
2000,CANON,11924,2405,0.89,69969.85,73.01,7.44,4.45,0.87,2.91,11.31
2000,ROESLER,11924,2405,0.89,69970.74,96.96,0.37,0.37,0.25,1.0,1.04
2000,STLAURENT,11924,2405,0.89,69971.63,94.59,1.33,0.58,0.29,2.16,1.04
2000,SWIHART,11924,2405,0.89,69972.52,97.59,,,0.75,0.62,0.75
2000,COREA,11928,2404,0.89,69973.41,24.08,2.12,,,1.16,71.51
2000,PETITT,11928,2404,0.89,69974.31,84.86,8.44,0.42,1.16,2.25,2.87
2000,SPATES,11928,2404,0.89,69975.2,33.44,62.48,0.75,0.29,1.83,1.21
2000,ECKENRODE,11931,2403,0.89,69976.09,97.63,,0.42,,0.75,0.96
2000,NAPPI,11931,2403,0.89,69976.98,96.17,0.37,,,1.46,1.54
2000,SEBRING,11931,2403,0.89,69977.87,95.3,0.42,0.58,0.29,1.5,1.91
2000,SMELSER,11931,2403,0.89,69978.76,95.13,0.67,0.5,0.46,1.29,1.96
2000,DISANTO,11935,2402,0.89,69979.65,96.46,,0.25,,1.0,2.0
2000,PALOS,11935,2402,0.89,69980.54,15.57,0.29,2.41,0.29,0.92,80.52
2000,BEDNARZ,11937,2401,0.89,69981.43,97.88,,0.42,,0.75,0.75
2000,DENDY,11937,2401,0.89,69982.32,61.81,35.28,0.25,0.21,1.25,1.21
2000,EASTERLY,11937,2401,0.89,69983.21,86.88,9.95,0.33,0.54,1.21,1.08
2000,OKANE,11937,2401,0.89,69984.1,90.3,2.37,3.46,0.37,1.46,2.04
2000,TABARES,11937,2401,0.89,69984.99,7.04,0.42,1.79,0.37,1.42,88.96
2000,WHIGHAM,11937,2401,0.89,69985.88,54.48,41.98,0.21,0.25,1.46,1.62
2000,BORJAS,11943,2400,0.89,69986.77,8.0,,0.58,,0.25,90.75
2000,EDELEN,11943,2400,0.89,69987.66,75.13,21.5,0.38,0.67,1.5,0.83
2000,OBANDO,11943,2400,0.89,69988.55,5.0,,4.08,,0.5,89.96
2000,STIFF,11943,2400,0.89,69989.44,74.0,22.63,0.42,0.54,0.63,1.79
2000,WEDGE,11943,2400,0.89,69990.33,90.17,5.83,,,1.75,1.5
2000,BREED,11948,2399,0.89,69991.22,85.45,9.75,0.67,0.58,1.29,2.25
2000,DISMUKE,11948,2399,0.89,69992.11,42.52,53.31,0.25,0.29,2.0,1.63
2000,JARMON,11948,2399,0.89,69993.0,27.3,68.82,0.46,0.25,1.46,1.71
2000,MCSPADDEN,11948,2399,0.89,69993.89,86.87,7.04,0.54,2.13,2.25,1.17
2000,SERPA,11948,2399,0.89,69994.78,69.07,,0.54,,2.75,27.09
2000,LUCKY,11953,2398,0.89,69995.66,47.41,45.79,2.04,0.42,2.67,1.67
2000,COURNOYER,11954,2397,0.89,69996.55,90.57,0.0,0.38,7.05,0.92,1.08
2000,HEDBERG,11954,2397,0.89,69997.44,96.2,0.21,0.71,0.38,0.54,1.96
2000,MARTINE,11954,2397,0.89,69998.33,64.5,6.38,0.54,8.8,1.63,18.15
2000,MICHELL,11954,2397,0.89,69999.22,63.41,23.49,0.92,2.75,1.71,7.72
2000,CLODFELTER,11958,2396,0.89,70000.11,92.15,5.43,,,1.0,1.04
2000,DAVIDS,11958,2396,0.89,70000.99,76.75,12.85,0.71,4.01,2.55,3.13
2000,GATTIS,11958,2396,0.89,70001.88,81.18,15.19,0.33,0.42,1.54,1.34
2000,KULL,11958,2396,0.89,70002.77,96.33,,0.54,,0.88,1.75
2000,MASCORRO,11958,2396,0.89,70003.66,8.76,,,0.42,0.46,90.07
2000,WITTIG,11958,2396,0.89,70004.55,96.29,0.29,0.75,0.21,0.71,1.75
2000,BRADBURN,11964,2395,0.89,70005.44,93.28,1.92,0.54,0.46,1.96,1.84
2000,CZECH,11964,2395,0.89,70006.32,96.2,,0.63,,1.0,2.0
2000,MARIE,11964,2395,0.89,70007.21,74.15,12.9,0.58,0.79,2.51,9.06
2000,RINE,11964,2395,0.89,70008.1,94.86,1.84,0.46,0.33,0.96,1.54
2000,SCHAD,11964,2395,0.89,70008.99,94.61,0.29,0.88,1.04,2.17,1.0
2000,SUNDERMAN,11964,2395,0.89,70009.87,97.58,,0.54,,0.84,0.71
2000,WICKERSHAM,11964,2395,0.89,70010.76,96.37,,0.33,,1.71,1.09
2000,BROSNAN,11971,2394,0.89,70011.65,97.08,,0.58,,1.0,1.13
2000,CAPOZZI,11971,2394,0.89,70012.54,97.2,0.33,,,1.17,1.04
2000,FETTERMAN,11971,2394,0.89,70013.42,98.45,,0.21,,0.63,0.54
2000,HEISS,11971,2394,0.89,70014.31,96.99,,0.71,,0.92,1.13
2000,MARKLAND,11971,2394,0.89,70015.2,83.04,11.7,0.54,1.0,1.59,2.13
2000,POPLIN,11971,2394,0.89,70016.09,95.49,0.5,0.5,1.25,1.38,0.88
2000,TOOHEY,11971,2394,0.89,70016.97,96.45,0.21,0.42,0.46,0.63,1.84
2000,HAGLUND,11978,2393,0.89,70017.86,97.33,0.25,0.46,0.21,0.75,1.0
2000,JOURDAN,11978,2393,0.89,70018.75,77.39,14.21,0.33,2.67,2.09,3.3
2000,TURNIPSEED,11978,2393,0.89,70019.64,60.59,35.98,0.33,0.59,1.59,0.92
2000,BARNHARDT,11981,2392,0.89,70020.52,90.13,7.02,,,0.84,1.34
2000,BELFORD,11981,2392,0.89,70021.41,76.13,17.14,1.76,0.33,2.22,2.42
2000,HORROCKS,11981,2392,0.89,70022.3,97.07,0.33,0.33,0.29,0.71,1.25
2000,SING,11981,2392,0.89,70023.18,36.66,8.74,37.79,1.05,9.45,6.31
2000,TIERNAN,11981,2392,0.89,70024.07,97.7,0.29,,,0.42,1.38
2000,BAUMGARTEN,11986,2391,0.89,70024.96,97.11,0.21,0.29,0.21,0.63,1.55
2000,CAULDER,11986,2391,0.89,70025.84,89.71,4.18,0.25,3.43,1.3,1.13
2000,DANCER,11986,2391,0.89,70026.73,65.2,30.45,0.54,0.71,2.05,1.05
2000,DEGEORGE,11986,2391,0.89,70027.61,96.82,0.33,0.21,0.0,1.13,1.51
2000,GLADSTONE,11986,2391,0.89,70028.5,90.59,4.68,0.63,1.55,1.67,0.88
2000,KLEE,11986,2391,0.89,70029.39,93.85,0.21,0.92,0.42,1.0,3.6
2000,SATCHELL,11986,2391,0.89,70030.27,32.12,63.24,0.38,0.29,2.93,1.05
2000,VENTO,11986,2391,0.89,70031.16,71.18,,1.3,,1.05,25.64
2000,HARVIN,11994,2390,0.89,70032.05,27.2,67.99,0.38,0.38,1.51,2.55
2000,HUNN,11994,2390,0.89,70032.93,78.28,16.4,0.96,0.79,1.55,2.01
2000,KIMBERLY,11994,2390,0.89,70033.82,90.88,4.77,0.88,0.29,1.51,1.67
2000,KRAHN,11994,2390,0.89,70034.7,97.2,,0.46,,0.71,1.38
2000,LAROCK,11994,2390,0.89,70035.59,91.88,1.26,0.42,3.72,1.97,0.75
2000,OGORMAN,11994,2390,0.89,70036.48,95.77,,0.42,,0.71,2.64
2000,BEVILACQUA,12000,2389,0.89,70037.36,96.86,,,,0.59,2.18
2000,COOMES,12000,2389,0.89,70038.25,95.48,1.38,0.46,0.33,1.34,1.0
2000,CROTTS,12000,2389,0.89,70039.13,97.57,,,0.46,0.96,0.8
2000,STORCH,12000,2389,0.89,70040.02,95.98,0.21,0.67,0.25,1.05,1.84
2000,AVIS,12004,2388,0.89,70040.9,81.99,10.51,1.05,0.42,1.59,4.44
2000,CRANMER,12004,2388,0.89,70041.79,96.31,,0.5,,1.68,1.09
2000,HAYWORTH,12004,2388,0.89,70042.67,89.74,6.07,0.63,0.59,1.76,1.21
2000,MORELOCK,12004,2388,0.89,70043.56,96.94,0.29,0.21,0.5,1.05,1.01
2000,SCHILLINGER,12004,2388,0.89,70044.44,97.11,0.21,0.46,0.42,0.67,1.13
2000,BARTER,12009,2387,0.88,70045.33,90.41,5.7,0.25,0.46,1.59,1.59
2000,BUZZELL,12009,2387,0.88,70046.21,94.97,1.84,,,1.26,1.01
2000,GETCHELL,12009,2387,0.88,70047.1,95.39,0.67,0.63,0.59,1.42,1.3
2000,LAFAYETTE,12009,2387,0.88,70047.98,57.73,35.11,0.59,0.46,2.47,3.64
2000,TENA,12009,2387,0.88,70048.87,6.12,1.26,2.64,0.71,0.25,89.02
2000,WIDMAN,12009,2387,0.88,70049.75,93.84,2.3,,,0.71,2.43
2000,ASENCIO,12015,2386,0.88,70050.64,6.92,0.92,1.05,1.01,0.54,89.56
2000,EMBREE,12015,2386,0.88,70051.52,92.46,4.19,0.71,0.38,1.01,1.26
2000,ELSNER,12017,2385,0.88,70052.41,97.53,,0.38,,1.17,0.75
2000,FUSELIER,12017,2385,0.88,70053.29,75.22,21.55,0.29,0.21,1.26,1.47
2000,KRELL,12017,2385,0.88,70054.17,96.94,0.34,0.46,0.34,0.75,1.17
2000,SIDERS,12017,2385,0.88,70055.06,85.95,9.52,0.5,0.67,1.97,1.38
2000,WHITBY,12017,2385,0.88,70055.94,73.96,21.84,,,1.76,1.97
2000,BUFFORD,12022,2384,0.88,70056.83,39.85,56.71,0.25,0.42,1.89,0.88
2000,HIGHLAND,12022,2384,0.88,70057.71,89.72,6.33,0.88,0.46,1.59,1.01
2000,PANDO,12022,2384,0.88,70058.59,18.5,0.38,0.59,0.0,0.55,79.99
2000,ROLF,12022,2384,0.88,70059.48,95.34,2.06,,,0.46,1.51
2000,SCHEIDT,12022,2384,0.88,70060.36,94.67,,1.22,,1.47,2.06
2000,SURFACE,12022,2384,0.88,70061.25,95.85,0.38,0.38,0.76,0.88,1.76
2000,CARROL,12028,2383,0.88,70062.13,72.56,20.35,0.8,0.97,2.22,3.11
2000,DEFRANCESCO,12028,2383,0.88,70063.01,97.57,0.0,0.46,0.0,0.8,1.17
2000,FELLERS,12028,2383,0.88,70063.9,95.51,0.76,0.59,0.59,1.38,1.17
2000,GERMANO,12028,2383,0.88,70064.78,93.54,,2.81,,1.34,2.14
2000,HILTY,12032,2382,0.88,70065.66,96.94,0.76,,,0.76,1.01
2000,LICON,12032,2382,0.88,70066.54,10.71,0.29,0.67,0.42,0.5,87.41
2000,RINGO,12032,2382,0.88,70067.43,64.99,30.65,,,1.51,1.93
2000,DOWLER,12035,2381,0.88,70068.31,95.76,1.01,0.63,0.29,1.05,1.26
2000,GLOWACKI,12035,2381,0.88,70069.19,97.02,,0.42,,1.05,1.34
2000,FRERICHS,12037,2380,0.88,70070.08,97.69,,0.55,,0.55,0.71
2000,LAVALLE,12037,2380,0.88,70070.96,82.52,1.55,0.71,0.76,1.55,12.9
2000,MESSING,12037,2380,0.88,70071.84,95.76,1.3,,,0.92,1.85
2000,MILO,12037,2380,0.88,70072.72,69.71,11.51,7.31,,,9.41
2000,SLABAUGH,12037,2380,0.88,70073.6,97.44,0.0,0.38,0.5,0.76,0.92
2000,TOMASELLO,12037,2380,0.88,70074.49,93.57,0.8,0.38,0.25,1.3,3.7
2000,PLOTKIN,12043,2379,0.88,70075.37,96.34,0.55,,,0.88,1.72
2000,ZIOLKOWSKI,12043,2379,0.88,70076.25,97.73,,0.21,,0.42,1.3
2000,GENTLE,12045,2378,0.88,70077.13,73.51,20.77,0.76,0.25,2.48,2.23
2000,KNOBLOCH,12045,2378,0.88,70078.01,96.85,,0.42,,0.67,1.6
2000,CEASAR,12047,2377,0.88,70078.89,9.47,83.8,,,1.89,4.21
2000,DUELL,12047,2377,0.88,70079.78,92.3,5.01,,,0.67,1.47
2000,HURDLE,12047,2377,0.88,70080.66,52.55,43.04,,,2.19,1.72
2000,LAROCHELLE,12047,2377,0.88,70081.54,91.67,4.04,0.63,0.25,2.1,1.3
2000,SPELLER,12047,2377,0.88,70082.42,18.38,76.82,,,2.78,1.72
2000,AYOUB,12052,2376,0.88,70083.3,79.46,,2.4,,12.67,4.29
2000,GULLICKSON,12052,2376,0.88,70084.18,94.57,,,1.89,1.35,1.47
2000,MOSQUERA,12052,2376,0.88,70085.06,9.89,1.35,2.48,0.0,0.46,85.82
2000,TOWLER,12052,2376,0.88,70085.94,77.82,18.64,0.38,0.34,1.85,0.97
2000,VINCI,12052,2376,0.88,70086.82,96.34,0.46,,,1.14,1.52
2000,WYSE,12052,2376,0.88,70087.7,89.6,7.11,0.51,0.29,0.97,1.52
2000,CLIFF,12058,2375,0.88,70088.58,84.42,10.61,0.42,1.94,0.88,1.73
2000,FORSHEE,12058,2375,0.88,70089.46,89.85,6.82,0.29,1.01,0.84,1.18
2000,GHOLSON,12058,2375,0.88,70090.35,60.04,34.69,0.38,0.25,2.65,1.98
2000,REICHENBACH,12058,2375,0.88,70091.23,97.35,,,0.29,0.55,1.56
2000,SPADE,12058,2375,0.88,70092.11,92.59,2.74,0.29,1.39,1.77,1.22
2000,LOCKMAN,12063,2374,0.88,70092.99,87.19,8.09,0.55,1.31,1.81,1.05
2000,BISSETT,12064,2373,0.88,70093.87,94.99,0.63,0.59,0.88,1.18,1.73
2000,DUROCHER,12064,2373,0.88,70094.75,93.72,2.82,0.46,0.34,1.18,1.47
2000,FENTRESS,12064,2373,0.88,70095.63,65.99,29.62,,,2.23,1.35
2000,JANNEY,12064,2373,0.88,70096.5,96.63,0.93,0.34,0.25,0.84,1.01
2000,MORONES,12064,2373,0.88,70097.38,8.3,0.38,0.38,0.29,0.55,90.1
2000,STORIE,12064,2373,0.88,70098.26,95.87,0.59,0.46,0.29,1.14,1.64
2000,BETHKE,12070,2372,0.88,70099.14,96.16,,0.76,,0.97,1.69
2000,BOES,12070,2372,0.88,70100.02,96.46,0.59,,,1.1,1.26
2000,BRAGGS,12070,2372,0.88,70100.9,12.14,83.39,0.21,0.21,2.36,1.69
2000,RALL,12070,2372,0.88,70101.78,87.65,7.46,1.1,0.21,1.39,2.19
2000,ROULEAU,12070,2372,0.88,70102.66,94.44,2.82,,,1.1,0.97
2000,SCHACHT,12070,2372,0.88,70103.54,96.12,,0.84,,1.05,1.48
2000,SULTAN,12070,2372,0.88,70104.42,49.75,9.4,28.12,,10.24,
2000,TROIANO,12070,2372,0.88,70105.3,95.62,0.55,,,0.97,2.45
2000,FAHY,12078,2371,0.88,70106.18,97.09,,0.55,,0.76,1.14
2000,MCFALLS,12078,2371,0.88,70107.06,90.59,6.58,0.3,0.46,1.52,0.55
2000,STRALEY,12078,2371,0.88,70107.94,96.37,0.3,0.67,0.42,0.93,1.31
2000,GORECKI,12081,2370,0.88,70108.81,97.34,,0.25,,0.42,1.6
2000,RUDNICK,12081,2370,0.88,70109.69,96.71,,0.59,,1.22,1.22
2000,WINEGAR,12081,2370,0.88,70110.57,97.38,0.38,0.46,0.3,0.68,0.8
2000,DEDRICK,12084,2369,0.88,70111.45,78.09,16.17,0.97,0.38,2.24,2.15
2000,LOVETTE,12084,2369,0.88,70112.33,66.95,28.75,0.34,0.97,1.98,1.01
2000,STHILAIRE,12084,2369,0.88,70113.21,71.08,23.85,,,2.62,1.77
2000,WIGGINTON,12084,2369,0.88,70114.08,92.61,4.43,0.25,0.21,1.14,1.35
2000,ANCHONDO,12088,2368,0.88,70114.96,5.45,,,0.63,0.3,93.24
2000,HANNEMAN,12088,2368,0.88,70115.84,95.65,0.3,0.42,0.42,1.48,1.73
2000,LOCH,12088,2368,0.88,70116.72,91.26,0.68,5.49,0.51,1.01,1.06
2000,MOORES,12088,2368,0.88,70117.59,91.68,4.27,0.55,0.34,1.56,1.6
2000,POLEN,12088,2368,0.88,70118.47,88.98,7.35,0.38,0.25,1.01,2.03
2000,HUNSICKER,12093,2367,0.88,70119.35,98.48,,,,0.42,0.63
2000,ROSATO,12093,2367,0.88,70120.23,93.83,0.59,,,0.93,4.27
2000,TINDELL,12093,2367,0.88,70121.1,90.92,4.77,0.34,0.59,1.61,1.77
2000,GAYTON,12096,2366,0.88,70121.98,46.37,19.95,0.68,4.48,3.13,25.4
2000,PENNA,12096,2366,0.88,70122.86,84.4,1.18,1.48,0.3,2.16,10.48
2000,PRIVETTE,12096,2366,0.88,70123.74,86.18,11.07,,,0.97,1.01
2000,SLIGER,12096,2366,0.88,70124.61,95.56,,,1.18,1.1,1.61
2000,BRUMMER,12100,2365,0.88,70125.49,94.33,3.0,0.51,0.3,0.68,1.18
2000,CROWN,12100,2365,0.88,70126.37,91.33,3.47,0.97,0.63,1.14,2.45
2000,SOMMERVILLE,12100,2365,0.88,70127.24,70.91,25.12,,,1.65,1.9
2000,WINK,12100,2365,0.88,70128.12,96.32,1.06,0.42,0.25,0.72,1.23
2000,LATIMORE,12104,2363,0.88,70129.0,12.87,83.28,0.34,0.25,2.16,1.1
2000,MASTRANGELO,12104,2363,0.88,70129.87,95.56,0.25,0.21,0.0,1.06,2.92
2000,MERLINO,12104,2363,0.88,70130.75,95.73,,0.51,,0.8,2.62
2000,ABLE,12107,2362,0.88,70131.62,74.05,21.55,0.93,0.59,1.06,1.82
2000,BOOSE,12107,2362,0.88,70132.5,56.22,40.52,0.51,0.42,1.65,0.68
2000,KLEINER,12107,2362,0.88,70133.37,96.49,0.47,0.76,0.3,0.68,1.31
2000,LOYOLA,12107,2362,0.88,70134.25,9.14,,18.5,,2.12,70.03
2000,THORESON,12107,2362,0.88,70135.13,96.23,0.34,0.38,0.42,1.44,1.19
2000,CAYWOOD,12112,2361,0.88,70136.0,89.88,3.64,0.38,2.41,2.46,1.23
2000,EVERT,12112,2361,0.88,70136.88,94.96,1.61,0.42,0.42,1.44,1.14
2000,GREMILLION,12112,2361,0.88,70137.75,88.65,9.91,0.3,0.21,0.47,0.47
2000,HAMMERS,12112,2361,0.88,70138.63,94.2,1.57,0.42,0.64,1.27,1.91
2000,JIMENES,12112,2361,0.88,70139.5,2.16,0.21,,,,97.2
2000,LAPHAM,12112,2361,0.88,70140.38,96.19,0.34,0.47,0.51,1.65,0.85
2000,MO,12112,2361,0.88,70141.25,7.5,1.57,85.85,0.0,2.75,2.33
2000,RAUSCHER,12112,2361,0.88,70142.13,97.88,,0.59,,0.47,0.97
2000,SRINIVASAN,12112,2361,0.88,70143.0,2.71,0.38,92.8,0.21,3.35,0.55
2000,VANSLYKE,12112,2361,0.88,70143.88,94.32,1.69,0.72,0.59,1.19,1.48
2000,BECERRIL,12122,2360,0.87,70144.75,3.73,0.59,,,0.34,95.17
2000,DEARTH,12122,2360,0.87,70145.63,97.08,0.21,0.47,0.21,1.36,0.68
2000,ECKHOFF,12122,2360,0.87,70146.5,97.71,0.0,0.34,0.21,0.76,0.97
2000,SINHA,12122,2360,0.87,70147.38,5.72,0.34,88.26,0.21,4.92,0.55
2000,TUTEN,12122,2360,0.87,70148.25,88.69,6.31,2.08,0.3,0.85,1.78
2000,BURGAN,12127,2359,0.87,70149.13,86.69,10.51,0.25,0.25,0.97,1.31
2000,CURLEE,12127,2359,0.87,70150.0,86.05,10.26,0.3,0.81,1.27,1.31
2000,FEAGIN,12127,2359,0.87,70150.88,64.01,32.85,,,1.4,1.36
2000,GALLMAN,12127,2359,0.87,70151.75,55.66,41.8,0.38,0.42,0.97,0.76
2000,GERMANN,12127,2359,0.87,70152.62,95.8,,0.89,,0.76,2.03
2000,GREENWALT,12127,2359,0.87,70153.5,95.51,0.42,0.3,1.65,0.93,1.19
2000,BISSONNETTE,12133,2358,0.87,70154.37,97.54,,0.55,,0.89,0.76
2000,STOUDT,12133,2358,0.87,70155.25,97.58,,0.59,,0.72,0.72
2000,SWENSEN,12133,2358,0.87,70156.12,94.44,0.38,0.81,0.34,2.21,1.82
2000,VANALLEN,12133,2358,0.87,70157.0,91.14,3.69,0.64,1.06,1.95,1.53
2000,HANDLER,12137,2357,0.87,70157.87,96.61,,0.68,,0.59,1.65
2000,TANGUAY,12137,2357,0.87,70158.74,96.44,,0.47,,0.89,1.82
2000,ARCURI,12139,2356,0.87,70159.62,94.4,,,,1.06,4.24
2000,CUTTS,12139,2356,0.87,70160.49,73.13,23.09,0.38,0.68,1.27,1.44
2000,HEROD,12139,2356,0.87,70161.36,68.34,26.1,,,1.95,2.59
2000,LOVINS,12139,2356,0.87,70162.24,95.29,1.49,0.21,0.76,1.36,0.89
2000,MACLIN,12139,2356,0.87,70163.11,22.71,73.17,0.38,0.3,1.99,1.44
2000,SMOTHERMAN,12139,2356,0.87,70163.98,87.65,8.66,0.59,0.72,1.49,0.89
2000,BREAZEALE,12145,2355,0.87,70164.86,88.96,7.01,,,1.32,1.74
2000,HACKBARTH,12145,2355,0.87,70165.73,96.6,0.21,1.02,0.3,0.93,0.93
2000,CRICK,12147,2354,0.87,70166.6,92.4,4.33,0.38,0.55,1.36,0.98
2000,RAINVILLE,12147,2354,0.87,70167.47,95.45,0.51,0.38,1.23,1.27,1.15
2000,BLOSS,12149,2353,0.87,70168.35,96.3,,,0.64,1.02,1.7
2000,FRIDLEY,12149,2353,0.87,70169.22,97.28,,,0.51,1.15,0.68
2000,MACINTOSH,12149,2353,0.87,70170.09,89.29,6.63,0.42,0.47,1.4,1.78
2000,STEFANSKI,12149,2353,0.87,70170.96,97.32,,,0.38,1.27,0.64
2000,BEAUVAIS,12153,2352,0.87,70171.84,78.36,13.35,0.64,2.98,2.85,1.83
2000,ANDES,12154,2351,0.87,70172.71,89.49,0.77,4.81,0.43,1.45,3.06
2000,BLOMBERG,12154,2351,0.87,70173.58,96.6,,0.64,,1.4,1.06
2000,KOOP,12154,2351,0.87,70174.45,95.24,0.51,0.64,0.72,1.49,1.4
2000,BLOUIN,12157,2350,0.87,70175.32,89.91,6.81,,,1.11,1.74
2000,DORAZIO,12157,2350,0.87,70176.19,96.38,,0.43,,0.81,1.91
2000,LANIGAN,12157,2350,0.87,70177.06,93.49,2.6,1.15,,,1.66
2000,ROCHON,12157,2350,0.87,70177.93,72.09,20.3,0.64,0.68,2.6,3.7
2000,VALLEE,12157,2350,0.87,70178.81,93.4,1.23,0.72,1.23,1.02,2.38
2000,DROUIN,12162,2349,0.87,70179.68,95.91,0.6,0.68,0.3,1.23,1.28
2000,LAMONICA,12162,2349,0.87,70180.55,94.21,0.77,0.26,0.0,1.53,3.24
2000,RIEDER,12162,2349,0.87,70181.42,97.19,,0.55,,0.77,1.15
2000,SPRAGGINS,12162,2349,0.87,70182.29,48.28,48.15,0.51,0.21,1.36,1.49
2000,WILBOURN,12162,2349,0.87,70183.16,61.47,34.23,,,2.0,1.11
2000,SHUGART,12167,2348,0.87,70184.03,93.44,2.51,,,1.19,2.17
2000,BLOWERS,12168,2347,0.87,70184.9,96.08,,,0.94,1.15,1.32
2000,CHACKO,12168,2347,0.87,70185.77,8.27,0.43,84.02,0.64,6.09,0.55
2000,JANUARY,12168,2347,0.87,70186.64,46.44,45.72,,,3.24,3.79
2000,LANDY,12168,2347,0.87,70187.51,78.36,15.21,0.47,0.64,1.07,4.26
2000,LAWLEY,12168,2347,0.87,70188.38,92.84,2.13,0.72,1.45,1.07,1.79
2000,NUTTING,12168,2347,0.87,70189.25,95.36,0.77,0.34,0.81,1.28,1.45
2000,RUTAN,12168,2347,0.87,70190.12,95.1,0.43,1.15,0.38,1.32,1.62
2000,DOMAN,12175,2346,0.87,70190.99,89.73,5.29,,,1.41,2.13
2000,ETTINGER,12175,2346,0.87,70191.86,96.08,,0.9,,1.66,1.02
2000,HANDEL,12175,2346,0.87,70192.73,93.05,1.02,,,1.02,4.31
2000,JELLISON,12175,2346,0.87,70193.6,96.21,,0.55,,1.58,1.19
2000,SWINEY,12175,2346,0.87,70194.47,80.31,15.94,0.3,0.72,1.71,1.02
2000,VEILLEUX,12175,2346,0.87,70195.34,96.89,,0.47,,1.11,1.15
2000,ALLDREDGE,12181,2345,0.87,70196.21,95.99,,,0.3,1.71,1.54
2000,EMOND,12181,2345,0.87,70197.08,94.88,1.07,0.9,0.38,1.62,1.15
2000,LACH,12181,2345,0.87,70197.95,85.12,,10.45,,1.49,1.54
2000,RACHEL,12181,2345,0.87,70198.81,70.19,23.28,0.9,0.43,2.94,2.26
2000,RAIMONDI,12181,2345,0.87,70199.68,93.94,0.43,0.47,0.0,1.24,3.92
2000,SPINK,12181,2345,0.87,70200.55,95.74,0.9,,,1.49,1.02
2000,WIENS,12181,2345,0.87,70201.42,96.33,0.3,0.55,0.6,1.54,0.68
2000,YALE,12181,2345,0.87,70202.29,93.73,2.09,1.02,0.38,1.02,1.75
2000,COLQUITT,12189,2344,0.87,70203.16,47.14,48.55,0.3,0.34,1.88,1.79
2000,GABRIELSON,12189,2344,0.87,70204.03,96.59,,0.38,,0.9,1.71
2000,MORLAN,12189,2344,0.87,70204.9,92.06,1.62,0.43,1.32,1.58,2.99
