year,state,name,total_babies,primary_sex,primary_sex_ratio,per_100k_in_state
2015,US,Abagale,10,F,100,0.3
2015,US,Achol,10,F,100,0.3
2015,US,Adaira,10,F,100,0.3
2015,US,Adamae,10,F,100,0.3
2015,US,Adamarie,10,F,100,0.3
2015,US,Adannaya,10,F,100,0.3
2015,US,Adecyn,10,F,100,0.3
2015,US,Adeeba,10,F,100,0.3
2015,US,Adelae,10,F,100,0.3
2015,US,Adeleigh,10,F,100,0.3
2015,US,Adelheid,10,F,100,0.3
2015,US,Adelind,10,F,100,0.3
2015,US,Adellyn,10,F,100,0.3
2015,US,Adhara,10,F,100,0.3
2015,US,Adiba,10,F,100,0.3
2015,US,Adiela,10,F,100,0.3
2015,US,Adriella,10,F,100,0.3
2015,US,Aeralyn,10,F,100,0.3
2015,US,Aerie,10,F,100,0.3
2015,US,Aeriella,10,F,100,0.3
2015,US,Ahmiah,10,F,100,0.3
2015,US,Ahmira,10,F,100,0.3
2015,US,Ahmirah,10,F,100,0.3
2015,US,Aily,10,F,100,0.3
2015,US,Airyanna,10,F,100,0.3
2015,US,Aizlee,10,F,100,0.3
2015,US,Aizlyn,10,F,100,0.3
2015,US,Akyra,10,F,100,0.3
2015,US,Alaiyna,10,F,100,0.3
2015,US,Alanii,10,F,100,0.3
2015,US,Alayja,10,F,100,0.3
2015,US,Albina,10,F,100,0.3
2015,US,Aleighna,10,F,100,0.3
2015,US,Aleksia,10,F,100,0.3
2015,US,Alera,10,F,100,0.3
2015,US,Aliena,10,F,100,0.3
2015,US,Alira,10,F,100,0.3
2015,US,Aliyna,10,F,100,0.3
2015,US,Allayna,10,F,100,0.3
2015,US,Allia,10,F,100,0.3
2015,US,Allina,10,F,100,0.3
2015,US,Allis,10,F,100,0.3
2015,US,Allisa,10,F,100,0.3
2015,US,Allissa,10,F,100,0.3
2015,US,Allona,10,F,100,0.3
2015,US,Amarise,10,F,100,0.3
2015,US,Amarys,10,F,100,0.3
2015,US,Ameia,10,F,100,0.3
2015,US,Ameilia,10,F,100,0.3
2015,US,Ameira,10,F,100,0.3
2015,US,Ameyaa,10,F,100,0.3
2015,US,Amily,10,F,100,0.3
2015,US,Amiyla,10,F,100,0.3
2015,US,Amiyrah,10,F,100,0.3
2015,US,Anahlia,10,F,100,0.3
2015,US,Anaika,10,F,100,0.3
2015,US,Analilia,10,F,100,0.3
2015,US,Analisse,10,F,100,0.3
2015,US,Analiya,10,F,100,0.3
2015,US,Anarose,10,F,100,0.3
2015,US,Anea,10,F,100,0.3
2015,US,Aneth,10,F,100,0.3
2015,US,Angeleah,10,F,100,0.3
2015,US,Angelys,10,F,100,0.3
2015,US,Angy,10,F,100,0.3
2015,US,Anisah,10,F,100,0.3
2015,US,Ankita,10,F,100,0.3
2015,US,Annaelle,10,F,100,0.3
2015,US,Annahi,10,F,100,0.3
2015,US,Annalyssa,10,F,100,0.3
2015,US,Annica,10,F,100,0.3
2015,US,Anta,10,F,100,0.3
2015,US,Arelia,10,F,100,0.3
2015,US,Argelia,10,F,100,0.3
2015,US,Ariauna,10,F,100,0.3
2015,US,Arieonna,10,F,100,0.3
2015,US,Arihana,10,F,100,0.3
2015,US,Arleny,10,F,100,0.3
2015,US,Armina,10,F,100,0.3
2015,US,Armiyah,10,F,100,0.3
2015,US,Arpi,10,F,100,0.3
2015,US,Aryani,10,F,100,0.3
2015,US,Asanti,10,F,100,0.3
2015,US,Ashiya,10,F,100,0.3
2015,US,Ashvika,10,F,100,0.3
2015,US,Asiana,10,F,100,0.3
2015,US,Atlantis,10,F,100,0.3
2015,US,Aubery,10,F,100,0.3
2015,US,Aubrionna,10,F,100,0.3
2015,US,Audrea,10,F,100,0.3
2015,US,Avaeah,10,F,100,0.3
2015,US,Avaiyah,10,F,100,0.3
2015,US,Avanelle,10,F,100,0.3
2015,US,Aveleen,10,F,100,0.3
2015,US,Averiana,10,F,100,0.3
2015,US,Avilynn,10,F,100,0.3
2015,US,Axelle,10,F,100,0.3
2015,US,Ayeza,10,F,100,0.3
2015,US,Aymara,10,F,100,0.3
2015,US,Azaylah,10,F,100,0.3
2015,US,Bareerah,10,F,100,0.3
2015,US,Bebe,10,F,100,0.3
2015,US,Belkis,10,F,100,0.3
2015,US,Bellagrace,10,F,100,0.3
2015,US,Bellamae,10,F,100,0.3
2015,US,Bellamia,10,F,100,0.3
2015,US,Berkli,10,F,100,0.3
2015,US,Betul,10,F,100,0.3
2015,US,Beyonce,10,F,100,0.3
2015,US,Bijou,10,F,100,0.3
2015,US,Blakleigh,10,F,100,0.3
2015,US,Breklyn,10,F,100,0.3
2015,US,Breyana,10,F,100,0.3
2015,US,Brigit,10,F,100,0.3
2015,US,Brookleigh,10,F,100,0.3
2015,US,Brynlyn,10,F,100,0.3
2015,US,Cadynce,10,F,100,0.3
2015,US,Caiah,10,F,100,0.3
2015,US,Caiyah,10,F,100,0.3
2015,US,Calyn,10,F,100,0.3
2015,US,Cana,10,F,100,0.3
2015,US,Carole,10,F,100,0.3
2015,US,Carra,10,F,100,0.3
2015,US,Cassidie,10,F,100,0.3
2015,US,Catheryn,10,F,100,0.3
2015,US,Cera,10,F,100,0.3
2015,US,Cereniti,10,F,100,0.3
2015,US,Cerise,10,F,100,0.3
2015,US,Charish,10,F,100,0.3
2015,US,Charleen,10,F,100,0.3
2015,US,Chelsee,10,F,100,0.3
2015,US,Cherise,10,F,100,0.3
2015,US,Chi,10,F,100,0.3
2015,US,Chyler,10,F,100,0.3
2015,US,Ciani,10,F,100,0.3
2015,US,Ciena,10,F,100,0.3
2015,US,Columbia,10,F,100,0.3
2015,US,Coralei,10,F,100,0.3
2015,US,Cressida,10,F,100,0.3
2015,US,Cyniah,10,F,100,0.3
2015,US,Dabney,10,F,100,0.3
2015,US,Daeja,10,F,100,0.3
2015,US,Daisymae,10,F,100,0.3
2015,US,Dalal,10,F,100,0.3
2015,US,Dalarie,10,F,100,0.3
2015,US,Dalida,10,F,100,0.3
2015,US,Dallana,10,F,100,0.3
2015,US,Damyiah,10,F,100,0.3
2015,US,Danai,10,F,100,0.3
2015,US,Danella,10,F,100,0.3
2015,US,Danie,10,F,100,0.3
2015,US,Danisha,10,F,100,0.3
2015,US,Dannielle,10,F,100,0.3
2015,US,Darielis,10,F,100,0.3
2015,US,Dariella,10,F,100,0.3
2015,US,Darionna,10,F,100,0.3
2015,US,Davanee,10,F,100,0.3
2015,US,Dearia,10,F,100,0.3
2015,US,Demia,10,F,100,0.3
2015,US,Denyla,10,F,100,0.3
2015,US,Deona,10,F,100,0.3
2015,US,Deslyn,10,F,100,0.3
2015,US,Dessie,10,F,100,0.3
2015,US,Dhalia,10,F,100,0.3
2015,US,Diala,10,F,100,0.3
2015,US,Dmya,10,F,100,0.3
2015,US,Dniyah,10,F,100,0.3
2015,US,Duchess,10,F,100,0.3
2015,US,Eislee,10,F,100,0.3
2015,US,Elajah,10,F,100,0.3
2015,US,Eliannah,10,F,100,0.3
2015,US,Elisabella,10,F,100,0.3
2015,US,Elisandra,10,F,100,0.3
2015,US,Elizbeth,10,F,100,0.3
2015,US,Elky,10,F,100,0.3
2015,US,Ellarae,10,F,100,0.3
2015,US,Elley,10,F,100,0.3
2015,US,Elliannah,10,F,100,0.3
2015,US,Ellionna,10,F,100,0.3
2015,US,Elysium,10,F,100,0.3
2015,US,Emilea,10,F,100,0.3
2015,US,Emilyrose,10,F,100,0.3
2015,US,Emmajane,10,F,100,0.3
2015,US,Emmajo,10,F,100,0.3
2015,US,Emmrie,10,F,100,0.3
2015,US,Enola,10,F,100,0.3
2015,US,Enslee,10,F,100,0.3
2015,US,Eralynn,10,F,100,0.3
2015,US,Erandi,10,F,100,0.3
2015,US,Esbeidy,10,F,100,0.3
2015,US,Esti,10,F,100,0.3
2015,US,Eulalie,10,F,100,0.3
2015,US,Evamaria,10,F,100,0.3
2015,US,Evangaline,10,F,100,0.3
2015,US,Evanie,10,F,100,0.3
2015,US,Evelyna,10,F,100,0.3
2015,US,Faithful,10,F,100,0.3
2015,US,Feliciana,10,F,100,0.3
2015,US,Filza,10,F,100,0.3
2015,US,Finola,10,F,100,0.3
2015,US,Flannery,10,F,100,0.3
2015,US,Flavia,10,F,100,0.3
2015,US,Francia,10,F,100,0.3
2015,US,Gayatri,10,F,100,0.3
2015,US,Geniyah,10,F,100,0.3
2015,US,Glorianna,10,F,100,0.3
2015,US,Gowri,10,F,100,0.3
2015,US,Graceanne,10,F,100,0.3
2015,US,Graciana,10,F,100,0.3
2015,US,Gracilyn,10,F,100,0.3
2015,US,Grae,10,F,100,0.3
2015,US,Gwendelyn,10,F,100,0.3
2015,US,Gwyn,10,F,100,0.3
2015,US,Hadessah,10,F,100,0.3
2015,US,Haidy,10,F,100,0.3
2015,US,Halena,10,F,100,0.3
2015,US,Halynn,10,F,100,0.3
2015,US,Harika,10,F,100,0.3
2015,US,Harmani,10,F,100,0.3
2015,US,Harriett,10,F,100,0.3
2015,US,Hawwa,10,F,100,0.3
2015,US,Hayli,10,F,100,0.3
2015,US,Henya,10,F,100,0.3
2015,US,Hephzibah,10,F,100,0.3
2015,US,Herlinda,10,F,100,0.3
2015,US,Hetvi,10,F,100,0.3
2015,US,Hilde,10,F,100,0.3
2015,US,Honestee,10,F,100,0.3
2015,US,Hopelynn,10,F,100,0.3
2015,US,Hyla,10,F,100,0.3
2015,US,Idella,10,F,100,0.3
2015,US,Ileanna,10,F,100,0.3
2015,US,Ilee,10,F,100,0.3
2015,US,Ileen,10,F,100,0.3
2015,US,Ilithyia,10,F,100,0.3
2015,US,Iliza,10,F,100,0.3
2015,US,Illyria,10,F,100,0.3
2015,US,Isys,10,F,100,0.3
2015,US,Ivah,10,F,100,0.3
2015,US,Ivionna,10,F,100,0.3
2015,US,Iyani,10,F,100,0.3
2015,US,Izza,10,F,100,0.3
2015,US,Jadaya,10,F,100,0.3
2015,US,Jahdai,10,F,100,0.3
2015,US,Jahira,10,F,100,0.3
2015,US,Jaidy,10,F,100,0.3
2015,US,Jaileigh,10,F,100,0.3
2015,US,Jakia,10,F,100,0.3
2015,US,Jamese,10,F,100,0.3
2015,US,Jamilia,10,F,100,0.3
2015,US,Janah,10,F,100,0.3
2015,US,Janayla,10,F,100,0.3
2015,US,Janeya,10,F,100,0.3
2015,US,Jannelle,10,F,100,0.3
2015,US,Jannessa,10,F,100,0.3
2015,US,Javaeh,10,F,100,0.3
2015,US,Jayceona,10,F,100,0.3
2015,US,Jayelle,10,F,100,0.3
2015,US,Jaylea,10,F,100,0.3
2015,US,Jayleene,10,F,100,0.3
2015,US,Jaylia,10,F,100,0.3
2015,US,Jaysie,10,F,100,0.3
2015,US,Jazzelle,10,F,100,0.3
2015,US,Jelissa,10,F,100,0.3
2015,US,Jennae,10,F,100,0.3
2015,US,Jessilyn,10,F,100,0.3
2015,US,Jinora,10,F,100,0.3
2015,US,Jochebed,10,F,100,0.3
2015,US,Joelys,10,F,100,0.3
2015,US,Johanny,10,F,100,0.3
2015,US,Joline,10,F,100,0.3
2015,US,Joory,10,F,100,0.3
2015,US,Josaphine,10,F,100,0.3
2015,US,Joscelynn,10,F,100,0.3
2015,US,Joycelynn,10,F,100,0.3
2015,US,Jozey,10,F,100,0.3
2015,US,Judi,10,F,100,0.3
2015,US,Juelle,10,F,100,0.3
2015,US,Juleah,10,F,100,0.3
2015,US,Julieana,10,F,100,0.3
2015,US,Julionna,10,F,100,0.3
2015,US,Kadee,10,F,100,0.3
2015,US,Kadience,10,F,100,0.3
2015,US,Kaelah,10,F,100,0.3
2015,US,Kaelie,10,F,100,0.3
2015,US,Kahealani,10,F,100,0.3
2015,US,Kailynne,10,F,100,0.3
2015,US,Kaislyn,10,F,100,0.3
2015,US,Kalany,10,F,100,0.3
2015,US,Kaleeyah,10,F,100,0.3
2015,US,Kaliannah,10,F,100,0.3
2015,US,Kaly,10,F,100,0.3
2015,US,Kamela,10,F,100,0.3
2015,US,Kamera,10,F,100,0.3
2015,US,Kammie,10,F,100,0.3
2015,US,Kandis,10,F,100,0.3
2015,US,Karelyn,10,F,100,0.3
2015,US,Karigan,10,F,100,0.3
2015,US,Karolyne,10,F,100,0.3
2015,US,Karyn,10,F,100,0.3
2015,US,Kataleia,10,F,100,0.3
2015,US,Kathrynn,10,F,100,0.3
2015,US,Kati,10,F,100,0.3
2015,US,Kauri,10,F,100,0.3
2015,US,Kayal,10,F,100,0.3
2015,US,Kayelee,10,F,100,0.3
2015,US,Kayleana,10,F,100,0.3
2015,US,Kaylia,10,F,100,0.3
2015,US,Kaylina,10,F,100,0.3
2015,US,Kayslee,10,F,100,0.3
2015,US,Kaytie,10,F,100,0.3
2015,US,Kealani,10,F,100,0.3
2015,US,Keerthi,10,F,100,0.3
2015,US,Keili,10,F,100,0.3
2015,US,Kelina,10,F,100,0.3
2015,US,Kemi,10,F,100,0.3
2015,US,Kemiya,10,F,100,0.3
2015,US,Kendahl,10,F,100,0.3
2015,US,Kendrah,10,F,100,0.3
2015,US,Kennley,10,F,100,0.3
2015,US,Kenyah,10,F,100,0.3
2015,US,Ketsia,10,F,100,0.3
2015,US,Khadeejah,10,F,100,0.3
2015,US,Khalea,10,F,100,0.3
2015,US,Khamille,10,F,100,0.3
2015,US,Khaylee,10,F,100,0.3
2015,US,Khiya,10,F,100,0.3
2015,US,Kierston,10,F,100,0.3
2015,US,Kinslea,10,F,100,0.3
2015,US,Kisa,10,F,100,0.3
2015,US,Kitty,10,F,100,0.3
2015,US,Klee,10,F,100,0.3
2015,US,Klohe,10,F,100,0.3
2015,US,Koraleigh,10,F,100,0.3
2015,US,Kritika,10,F,100,0.3
2015,US,Krystianna,10,F,100,0.3
2015,US,Kwynn,10,F,100,0.3
2015,US,Kylene,10,F,100,0.3
2015,US,Kylyn,10,F,100,0.3
2015,US,Kymora,10,F,100,0.3
2015,US,Lady,10,F,100,0.3
2015,US,Laelle,10,F,100,0.3
2015,US,Lailee,10,F,100,0.3
2015,US,Lailoni,10,F,100,0.3
2015,US,Lailyn,10,F,100,0.3
2015,US,Lalia,10,F,100,0.3
2015,US,Larayah,10,F,100,0.3
2015,US,Larose,10,F,100,0.3
2015,US,Latrice,10,F,100,0.3
2015,US,Lauralyn,10,F,100,0.3
2015,US,Lavanya,10,F,100,0.3
2015,US,Laylonie,10,F,100,0.3
2015,US,Leahmarie,10,F,100,0.3
2015,US,Leala,10,F,100,0.3
2015,US,Leighlani,10,F,100,0.3
2015,US,Leilanny,10,F,100,0.3
2015,US,Lenah,10,F,100,0.3
2015,US,Leyan,10,F,100,0.3
2015,US,Lianah,10,F,100,0.3
2015,US,Liane,10,F,100,0.3
2015,US,Lilianah,10,F,100,0.3
2015,US,Lillah,10,F,100,0.3
2015,US,Lillyona,10,F,100,0.3
2015,US,Lillyth,10,F,100,0.3
2015,US,Lilyanah,10,F,100,0.3
2015,US,Lilyona,10,F,100,0.3
2015,US,Liseth,10,F,100,0.3
2015,US,Lissa,10,F,100,0.3
2015,US,Liviya,10,F,100,0.3
2015,US,Liyat,10,F,100,0.3
2015,US,Liyla,10,F,100,0.3
2015,US,Liylah,10,F,100,0.3
2015,US,Liyu,10,F,100,0.3
2015,US,Loany,10,F,100,0.3
2015,US,Locklynn,10,F,100,0.3
2015,US,Lorianne,10,F,100,0.3
2015,US,Lorien,10,F,100,0.3
2015,US,Louanna,10,F,100,0.3
2015,US,Luisana,10,F,100,0.3
2015,US,Luma,10,F,100,0.3
2015,US,Lun,10,F,100,0.3
2015,US,Lundynn,10,F,100,0.3
2015,US,Lyda,10,F,100,0.3
2015,US,Lylith,10,F,100,0.3
2015,US,Lynnley,10,F,100,0.3
2015,US,Lynzi,10,F,100,0.3
2015,US,Lyrique,10,F,100,0.3
2015,US,Maat,10,F,100,0.3
2015,US,Maclyn,10,F,100,0.3
2015,US,Maddisen,10,F,100,0.3
2015,US,Magaby,10,F,100,0.3
2015,US,Magda,10,F,100,0.3
2015,US,Maire,10,F,100,0.3
2015,US,Makaelyn,10,F,100,0.3
2015,US,Makaiya,10,F,100,0.3
2015,US,Makalya,10,F,100,0.3
2015,US,Mala,10,F,100,0.3
2015,US,Malaia,10,F,100,0.3
2015,US,Malarie,10,F,100,0.3
2015,US,Malaysha,10,F,100,0.3
2015,US,Maleaha,10,F,100,0.3
2015,US,Malee,10,F,100,0.3
2015,US,Malikah,10,F,100,0.3
2015,US,Maloni,10,F,100,0.3
2015,US,Malonie,10,F,100,0.3
2015,US,Mandi,10,F,100,0.3
2015,US,Marciana,10,F,100,0.3
2015,US,Margarette,10,F,100,0.3
2015,US,Mariamawit,10,F,100,0.3
2015,US,Marilin,10,F,100,0.3
2015,US,Maripaz,10,F,100,0.3
2015,US,Mariza,10,F,100,0.3
2015,US,Marlana,10,F,100,0.3
2015,US,Marlaya,10,F,100,0.3
2015,US,Marleah,10,F,100,0.3
2015,US,Marleni,10,F,100,0.3
2015,US,Marshae,10,F,100,0.3
2015,US,Marycatherine,10,F,100,0.3
2015,US,Marykatherine,10,F,100,0.3
2015,US,Marykathryn,10,F,100,0.3
2015,US,Maryum,10,F,100,0.3
2015,US,Matilynn,10,F,100,0.3
2015,US,Mattelyn,10,F,100,0.3
2015,US,Mattingly,10,F,100,0.3
2015,US,Maye,10,F,100,0.3
2015,US,Maysie,10,F,100,0.3
2015,US,Mazal,10,F,100,0.3
2015,US,Mckaylee,10,F,100,0.3
2015,US,Merelyn,10,F,100,0.3
2015,US,Mi,10,F,100,0.3
2015,US,Midori,10,F,100,0.3
2015,US,Miki,10,F,100,0.3
2015,US,Mikka,10,F,100,0.3
2015,US,Minsa,10,F,100,0.3
2015,US,Miriah,10,F,100,0.3
2015,US,Mirren,10,F,100,0.3
2015,US,Mishell,10,F,100,0.3
2015,US,Montanna,10,F,100,0.3
2015,US,Morningstar,10,F,100,0.3
2015,US,Myesha,10,F,100,0.3
2015,US,Mylynn,10,F,100,0.3
2015,US,Nabeeha,10,F,100,0.3
2015,US,Nadalie,10,F,100,0.3
2015,US,Nadira,10,F,100,0.3
2015,US,Naiah,10,F,100,0.3
2015,US,Naiyeli,10,F,100,0.3
2015,US,Nakyla,10,F,100,0.3
2015,US,Nalina,10,F,100,0.3
2015,US,Nandana,10,F,100,0.3
2015,US,Nandita,10,F,100,0.3
2015,US,Nasrin,10,F,100,0.3
2015,US,Nasteho,10,F,100,0.3
2015,US,Natalye,10,F,100,0.3
2015,US,Natanya,10,F,100,0.3
2015,US,Navah,10,F,100,0.3
2015,US,Naveyah,10,F,100,0.3
2015,US,Navina,10,F,100,0.3
2015,US,Nayleah,10,F,100,0.3
2015,US,Nazli,10,F,100,0.3
2015,US,Nel,10,F,100,0.3
2015,US,Nelani,10,F,100,0.3
2015,US,Nema,10,F,100,0.3
2015,US,Niasia,10,F,100,0.3
2015,US,Nidia,10,F,100,0.3
2015,US,Niema,10,F,100,0.3
2015,US,Niralya,10,F,100,0.3
2015,US,Nishika,10,F,100,0.3
2015,US,Niyanna,10,F,100,0.3
2015,US,Noami,10,F,100,0.3
2015,US,Novi,10,F,100,0.3
2015,US,Nyana,10,F,100,0.3
2015,US,Nyari,10,F,100,0.3
2015,US,Nyema,10,F,100,0.3
2015,US,Nyia,10,F,100,0.3
2015,US,Oceanna,10,F,100,0.3
2015,US,Odilia,10,F,100,0.3
2015,US,Oliviyah,10,F,100,0.3
2015,US,Olivya,10,F,100,0.3
2015,US,Oyindamola,10,F,100,0.3
2015,US,Pailyn,10,F,100,0.3
2015,US,Parneet,10,F,100,0.3
2015,US,Parthenia,10,F,100,0.3
2015,US,Paylin,10,F,100,0.3
2015,US,Payzlie,10,F,100,0.3
2015,US,Penelopi,10,F,100,0.3
2015,US,Penelopie,10,F,100,0.3
2015,US,Peytan,10,F,100,0.3
2015,US,Peytin,10,F,100,0.3
2015,US,Pola,10,F,100,0.3
2015,US,Prajna,10,F,100,0.3
2015,US,Pranshi,10,F,100,0.3
2015,US,Providence,10,F,100,0.3
2015,US,Quinnly,10,F,100,0.3
2015,US,Quynn,10,F,100,0.3
2015,US,Raha,10,F,100,0.3
2015,US,Raiyah,10,F,100,0.3
2015,US,Raley,10,F,100,0.3
2015,US,Randa,10,F,100,0.3
2015,US,Rateel,10,F,100,0.3
2015,US,Raveena,10,F,100,0.3
2015,US,Raye,10,F,100,0.3
2015,US,Rayelynn,10,F,100,0.3
2015,US,Raylynne,10,F,100,0.3
2015,US,Raynie,10,F,100,0.3
2015,US,Rebekkah,10,F,100,0.3
2015,US,Rebelle,10,F,100,0.3
2015,US,Reesa,10,F,100,0.3
2015,US,Rehana,10,F,100,0.3
2015,US,Reigan,10,F,100,0.3
2015,US,Reniya,10,F,100,0.3
2015,US,Rhealynn,10,F,100,0.3
2015,US,Rhya,10,F,100,0.3
2015,US,Rianne,10,F,100,0.3
2015,US,Rital,10,F,100,0.3
2015,US,Rodina,10,F,100,0.3
2015,US,Rosali,10,F,100,0.3
2015,US,Roseanne,10,F,100,0.3
2015,US,Rozalia,10,F,100,0.3
2015,US,Ruah,10,F,100,0.3
2015,US,Ruba,10,F,100,0.3
2015,US,Ruqaya,10,F,100,0.3
2015,US,Ryelee,10,F,100,0.3
2015,US,Ryilee,10,F,100,0.3
2015,US,Ryn,10,F,100,0.3
2015,US,Sabria,10,F,100,0.3
2015,US,Sada,10,F,100,0.3
2015,US,Sadhana,10,F,100,0.3
2015,US,Safiyya,10,F,100,0.3
2015,US,Sahiba,10,F,100,0.3
2015,US,Salaya,10,F,100,0.3
2015,US,Salsabil,10,F,100,0.3
2015,US,Samera,10,F,100,0.3
2015,US,Sarahgrace,10,F,100,0.3
2015,US,Savreen,10,F,100,0.3
2015,US,Seana,10,F,100,0.3
2015,US,Sebrina,10,F,100,0.3
2015,US,Seidy,10,F,100,0.3
2015,US,Seva,10,F,100,0.3
2015,US,Shanley,10,F,100,0.3
2015,US,Sharvi,10,F,100,0.3
2015,US,Shayra,10,F,100,0.3
2015,US,Shellby,10,F,100,0.3
2015,US,Sherilyn,10,F,100,0.3
2015,US,Sherrie,10,F,100,0.3
2015,US,Shreshta,10,F,100,0.3
2015,US,Shrinika,10,F,100,0.3
2015,US,Shyenne,10,F,100,0.3
2015,US,Siddalee,10,F,100,0.3
2015,US,Siddhi,10,F,100,0.3
2015,US,Sinead,10,F,100,0.3
2015,US,Spruha,10,F,100,0.3
2015,US,Starlyn,10,F,100,0.3
2015,US,Stela,10,F,100,0.3
2015,US,Stuti,10,F,100,0.3
2015,US,Suad,10,F,100,0.3
2015,US,Sui,10,F,100,0.3
2015,US,Sula,10,F,100,0.3
2015,US,Sunniva,10,F,100,0.3
2015,US,Suzan,10,F,100,0.3
2015,US,Syla,10,F,100,0.3
2015,US,Syra,10,F,100,0.3
2015,US,Taeya,10,F,100,0.3
2015,US,Tahiri,10,F,100,0.3
2015,US,Talasia,10,F,100,0.3
2015,US,Talina,10,F,100,0.3
2015,US,Talise,10,F,100,0.3
2015,US,Tamani,10,F,100,0.3
2015,US,Tameria,10,F,100,0.3
2015,US,Tamika,10,F,100,0.3
2015,US,Tamra,10,F,100,0.3
2015,US,Tamyah,10,F,100,0.3
2015,US,Tamzyn,10,F,100,0.3
2015,US,Tanvika,10,F,100,0.3
2015,US,Tarahji,10,F,100,0.3
2015,US,Teddi,10,F,100,0.3
2015,US,Tehani,10,F,100,0.3
2015,US,Teodora,10,F,100,0.3
2015,US,Tereza,10,F,100,0.3
2015,US,Tesa,10,F,100,0.3
2015,US,Tesslyn,10,F,100,0.3
2015,US,Thaleia,10,F,100,0.3
2015,US,Tiani,10,F,100,0.3
2015,US,Timberlyn,10,F,100,0.3
2015,US,Timya,10,F,100,0.3
2015,US,Torryn,10,F,100,0.3
2015,US,Trixie,10,F,100,0.3
2015,US,Twisha,10,F,100,0.3
2015,US,Tylasia,10,F,100,0.3
2015,US,Tyleigh,10,F,100,0.3
2015,US,Vaishali,10,F,100,0.3
2015,US,Venba,10,F,100,0.3
2015,US,Venelope,10,F,100,0.3
2015,US,Vina,10,F,100,0.3
2015,US,Vitalia,10,F,100,0.3
2015,US,Viviene,10,F,100,0.3
2015,US,Vivyan,10,F,100,0.3
2015,US,Vyla,10,F,100,0.3
2015,US,Waniya,10,F,100,0.3
2015,US,Warda,10,F,100,0.3
2015,US,Wyllow,10,F,100,0.3
2015,US,Xara,10,F,100,0.3
2015,US,Xela,10,F,100,0.3
2015,US,Yalexa,10,F,100,0.3
2015,US,Yamile,10,F,100,0.3
2015,US,Yarexi,10,F,100,0.3
2015,US,Yarieliz,10,F,100,0.3
2015,US,Yarielys,10,F,100,0.3
2015,US,Yaritzy,10,F,100,0.3
2015,US,Yazlynn,10,F,100,0.3
2015,US,Yeira,10,F,100,0.3
2015,US,Yittel,10,F,100,0.3
2015,US,Yizel,10,F,100,0.3
2015,US,Yoali,10,F,100,0.3
2015,US,Yuleidy,10,F,100,0.3
2015,US,Yuliet,10,F,100,0.3
2015,US,Yulieth,10,F,100,0.3
2015,US,Zakayla,10,F,100,0.3
2015,US,Zakiyyah,10,F,100,0.3
2015,US,Zandaya,10,F,100,0.3
2015,US,Zandra,10,F,100,0.3
2015,US,Zannah,10,F,100,0.3
2015,US,Zanovia,10,F,100,0.3
2015,US,Zasha,10,F,100,0.3
2015,US,Zea,10,F,100,0.3
2015,US,Zeeva,10,F,100,0.3
2015,US,Zehava,10,F,100,0.3
2015,US,Zeldy,10,F,100,0.3
2015,US,Zeniya,10,F,100,0.3
2015,US,Zhara,10,F,100,0.3
2015,US,Zienna,10,F,100,0.3
2015,US,Zilah,10,F,100,0.3
2015,US,Zineb,10,F,100,0.3
2015,US,Zissel,10,F,100,0.3
2015,US,Ziyanna,10,F,100,0.3
2015,US,Zoeh,10,F,100,0.3
2015,US,Zoeya,10,F,100,0.3
2015,US,Zoria,10,F,100,0.3
2015,US,Zorie,10,F,100,0.3
2015,US,Zyiah,10,F,100,0.3
2015,US,Zykeria,10,F,100,0.3
2015,US,Aadrika,9,F,100,0.2
2015,US,Aalaya,9,F,100,0.2
2015,US,Aalaysia,9,F,100,0.2
2015,US,Aaleigha,9,F,100,0.2
2015,US,Aalina,9,F,100,0.2
2015,US,Aari,9,F,100,0.2
2015,US,Aariona,9,F,100,0.2
2015,US,Abbigal,9,F,100,0.2
2015,US,Abeeha,9,F,100,0.2
2015,US,Abriannah,9,F,100,0.2
2015,US,Abryana,9,F,100,0.2
2015,US,Adalinn,9,F,100,0.2
2015,US,Adalise,9,F,100,0.2
2015,US,Addalie,9,F,100,0.2
2015,US,Addelynne,9,F,100,0.2
2015,US,Adell,9,F,100,0.2
2015,US,Adely,9,F,100,0.2
2015,US,Adiline,9,F,100,0.2
2015,US,Adriannah,9,F,100,0.2
2015,US,Adrienna,9,F,100,0.2
2015,US,Adrionna,9,F,100,0.2
2015,US,Adriyana,9,F,100,0.2
2015,US,Advaita,9,F,100,0.2
2015,US,Africa,9,F,100,0.2
2015,US,Afsa,9,F,100,0.2
2015,US,Agata,9,F,100,0.2
2015,US,Ahinara,9,F,100,0.2
2015,US,Ahlana,9,F,100,0.2
2015,US,Ahlia,9,F,100,0.2
2015,US,Ahlina,9,F,100,0.2
2015,US,Ahliyah,9,F,100,0.2
2015,US,Ahmina,9,F,100,0.2
2015,US,Ahmoni,9,F,100,0.2
2015,US,Ahniya,9,F,100,0.2
2015,US,Aiana,9,F,100,0.2
2015,US,Aidee,9,F,100,0.2
2015,US,Aidel,9,F,100,0.2
2015,US,Aiesha,9,F,100,0.2
2015,US,Aija,9,F,100,0.2
2015,US,Aika,9,F,100,0.2
2015,US,Ailsa,9,F,100,0.2
2015,US,Aimsley,9,F,100,0.2
2015,US,Aina,9,F,100,0.2
2015,US,Ainhara,9,F,100,0.2
2015,US,Airanna,9,F,100,0.2
