ID,Hashtag
627836003328348160,cecilthelion
627229547713429504,nih
627130412947648512,thisweek
626934761508995072,tbt
626934761508995072,throwbackthursday
626905942010003456,yafcon
626823317421486080,tcot
626823317421486080,opportunity
626816617800863744,yafcon
626794180296245248,cecilthelion
626794180296245248,rip
626359665690021888,medicare
626359665690021888,medicaid
626359665690021888,thenext50
626359496307253248,thenext50
626359496307253248,medicare
626359496307253248,medicaid
626233732819759104,kipenzi
626161102561374208,defendconsumers
626161102561374208,cfpb
626161010345385984,thenext50
626161010345385984,medicare
626161010345385984,medicaid
626046260429103104,iran
626012031032893440,cjreform
625760641601662976,weallneedscience
624976821633818624,washingtonmatters
624645825977819137,obama
624645825977819137,islamic
624599391676936192,iran
624406668428898304,tbt
624276157807071236,tbt
624256679429992448,iran
623884936471281664,democrats
623499842602561536,plannedparenthood
623293955610935296,90secondswithnewt
623214925448548352,zoos
623140656307937282,texas
621847383211679744,tbt
621847383211679744,throwbackthursday
621816237971124224,plannedparenthood
621792830474821633,plannedparenthood
621701534837899264,iran
621654466606047232,insiders
621653689938350080,iran
621322424806703104,veteran
621079745724223488,plutoflyby
620978758074413056,iran
620978070309236736,iran
620978070309236736,irandeal
619170255902916608,iranian
619169706872672256,foundingfathersmyths
617344636940648448,4thofjuly
617344636940648448,godblesstheusa
617337593391263744,4thofjuly
617033880437157890,mythsabouttheff
616986661549920256,clinton
616986661549920256,iowa
616985241408917504,nsa
616763351813750784,tbt
615619479041609728,millennials
615332977908822016,supremecourt
615332977908822016,charleston
615327004267778049,solvingfory
614262705881509888,alaska
614262705881509888,tbt
614262705881509888,throwbackthursday
614147106543169536,troopathon
614147106543169536,troops
614147106543169536,neverforget
614099453683724288,solvingfory
614063594309844992,2016
614063594309844992,solvingfory
614062682585583616,solvingfory
614062661148479489,environment
614062661148479489,solvingfory
614062583163822080,solvingfory
614062395225452544,solvingfory
614054511599058944,solvingfory
613894080448364544,seattle
613404525194539011,nhievent
613315175878389762,millennials
613315175878389762,solvingfory
611914362438049792,applewatch
611880862485909504,applewatch
611613287524904960,charlestonshooting
611596646082723840,2016
611596646082723840,gop
611564316198699008,obama
611564316198699008,veterans
611350251312652290,tbt
610852910126252032,podcast
610566466660757505,magnacarta
609690191222063104,iranfreedom
609481980208525312,reagan
609463697845518336,irandeal
609463697845518336,democracy
609463697845518336,iranfreedom
609401051301572608,downtonabbey
609365941051346944,democracy
609365941051346944,iranfreedom
609177746003099648,tbt
609177746003099648,throwbackthursday
609104289563324417,england
609104289563324417,downtonabbey
609085018363817984,hill
609077143386136577,turkey
608378959034781696,gop
608378959034781696,tcot
608378959034781696,va
608330091282743296,va
608258009786138624,gotv
608022099311992832,kennedyforum
607722903120060416,england
607232845275209728,dday
606887153650561024,thisweek
606635562032898050,tbt
606557778283368449,applewatch
606546821800796160,applewatch
606435287204536320,apple
606246998782681088,stanleycup
606246998782681088,stanleycupfinal
606246998782681088,goblackhawks
606123787420069888,american
605792729906311168,persistence
605792729906311168,smile
604350493276643328,bea15
604350493276643328,duplicity
604092086988771329,iowa
604092086988771329,tbt
604092086988771329,throwbackthursday
604092086988771329,nationalburgerday
603941415673028608,duplicity
603941415673028608,bea15
603935984116473856,bea15
603016109789454336,memorialday
601565863095861248,tbt
601565863095861248,throwbackthursday
601114509890166785,applewatch
601025207839625216,gapol
600803438054776833,tcot
600803438054776833,israel
599359368958611457,applewatch
599021135645257728,tbt
599021135645257728,throwbackthursday
598996808984068096,applewatch
598891301891870720,applewatch
597544489029378049,happymothersday
597129090831880192,sisterdiana
597129090831880192,endchristianpersecution
596484027844001793,tbt
596424221372325888,applewatch
596008336971198468,gop
596008336971198468,budget
595972495603277825,clintoncash
595600449245413376,baltimore
595387149110943745,maythe4thbewithyou
595320600467546114,innovation
595313834526650369,clinton
594206429386518528,clintoncash
594204338718904320,clintoncash
594195698708520960,hillary
594195698708520960,iran
594176371397636096,clinton
594157816836947968,baltimore
593964909026770945,tbt
593964909026770945,throwbackthursday
593959867452301313,clintoncash
593179839399497729,georgia
593128558471483395,pwsyn
593066171294879746,virginia
592336718105280513,hillary
592336718105280513,2016
592144535112839168,whcd
592144535112839168,nerdprom
591702805586391040,thisweek
591638742445731842,va
591630795682484225,clinton
591619692885889026,reagan
591409236028055553,tbt
591409236028055553,throwbackthursday
591273713615691777,doubletake
591273372459397121,obama
591273372459397121,iran
591268266212995073,2016
591014998257840129,health
590994848989257728,nih
590994848989257728,healthcare
590701358065569792,versailles
590701358065569792,cardboard
590169683568906240,climatechange
589951449490001920,kansas
588879950150787072,tbt
588879950150787072,throwbackthursday
588817419658887168,cjreform
588163545843552257,versailles
588163545843552257,cardboard
588159003332628481,lincoln
588097760672362496,crs6
588079927959953409,cjreform
588079927959953409,whatsworking
587990982056108032,stophillary
587808661097054208,panama
587783911599505409,panamacity
587679561736970241,obama
587652240170737664,whatsworking
587651420834369537,panama
587429603934924800,panama
586558687898181633,whatsworking
586558687898181633,cjreform
586555184085651458,whatworking
586555184085651458,cjreform
586337078692208640,tbt
586248379027611650,iran
585968634696183808,obama
585878524080353282,christians
585248184286326785,wisconsin
585248184286326785,beatduke
585188154073870337,clinton
585106356946001920,cjreform
585106356946001920,bipartisansummit
584872928543580160,easter
584764296996880384,easter
584403410260250625,finalfour
583662234737504257,georgia
583662234737504257,cjreform
583306758699008000,cjreform
583305801990840320,whatsworking
583301676339208192,cjreform
583299780178251776,iran
583294599487209472,obama
583294599487209472,aprilfools
583291171297980416,cjreform
582975737713561600,cjreform
582975737713561600,bipartisansummit
582572264018825216,iran
582571388873080832,cms
581600484370313217,gop
581582983175528448,washington
581582983175528448,bipartisansummit
581278240632864768,tbt
581278240632864768,throwbackthursday
581197037699538944,bipartisansummit
581197037699538944,cjreform
581197037699538944,cut50
581100611351027713,bipartisansummit
581100611351027713,cjreform
581100134739632131,surreal
581100134739632131,cjreform
581100134739632131,bipartisansummit
581099648351395841,bipartisansummit
581099648351395841,cjreform
581098072547131393,bipartisansummit
581098072547131393,cjreform
581096332502441985,meerkat
581066456089128961,bipartisansummit
581062671723859968,bipartisansummit
581062671723859968,cjreform
580847587617583104,democrats
580847587617583104,obama
580766670383386624,whcc15
580400984419115008,islamic
578751502447198208,tbt
578751502447198208,throwbackthursday
578699727082004480,leadership
578627995059032064,bipartisansummit
578627995059032064,dc
578595675270725632,cut50
578584914808958976,israelelections
578306902385430528,states
578306902385430528,tcot
578306902385430528,incometaxrepeal
577936722501218305,tcot
577925378792144897,irish
577925378792144897,stpatricksday
577595038625972225,hillary
577570038686748672,hillary
577533136847937536,hillary
577533136847937536,facebook
577510983192596480,clinton
577286075607040000,hillary
577286075607040000,facebook
576183611378049024,tbt
576183611378049024,throwbackthursday
576050927582470144,hillary
575763376107880448,newtatrc
575651557016006657,clinton
575040818819395584,hillary
574751660637057024,selma50
574751660637057024,gop
573661409797627904,tbt
573513615451553793,hillary
573513615451553793,hillaryemail
573511264200167425,hillary
573511264200167425,hillaryemailaddresses
572954579219976192,netanyahu
572902762079379456,netanyahu
572902762079379456,petraeus
572840639781588995,netanyahu
572805706593783808,netanyahu
572521383118315520,chokepoint
572520457074692097,chokepoint
571738857588310016,cpac2015
571433095641100289,cpac2015
571370971497504768,cpac2015
571352088258748416,cpac2015
571343809860145153,cpac2015
571332685706231808,cpac2015
571325309427060737,cpac2015
571319580800516096,cpac2015
571304416139214848,newsletter
571304416139214848,cpac2015
571303822158647296,cpac2015
571303822158647296,crncatcpac
571300404824313856,cpac2015
571299306176692224,cpac2015
571299306176692224,cpacq
571299196881510400,cpac2015
571298892345683968,clinton
571298892345683968,cpac2015
571296682593402880,cpac2015
571295808630484993,crncatcpac
571295489343283200,cpac2015
571293835713744897,cpac2015
571292725368246272,cpac2015
571292725368246272,cpacq
571288298649493504,cpac2015
571278670255403009,cpac2015
571128493569912832,hardtotell
571128493569912832,tbt
571128493569912832,throwbackthursday
571044349640888320,islamists
571044349640888320,cpac2015
571037059193933825,cpac2015
571023449122054144,islamism
571023449122054144,cpac2015
570960089689018368,cpac2015
569950247746715648,history
568891848443486209,obama
568597666919280640,tbt
568597666919280640,throwbackthursday
568485252139753472,podcast
568472907925622785,obama
567530036224622592,washington
567404894567415809,cpac2015
567157999350071297,snl40
567145751068049408,snl40
566055557099163649,tbt
566055557099163649,throwbackthursday
565989528151007233,obama
565989528151007233,hillary
565604032874815490,newsletter
565604032874815490,hillary
565604032874815490,obama
565252184749899778,obama
564888318584692736,islamism
564885055320113152,islamism
564876437447245824,islamism
564860937191301120,islamism
563745236338614272,obama
563745236338614272,bokoharam
563731597682540544,flashbackfriday
563517557882515456,tbt
563517557882515456,throwbackthursday
563517557882515456,zoopics
563463280891822080,podcast
563450867782012928,france
563389545119776768,chokepoint
563091462502756352,chokepoint
562739122591498241,isis
562739122591498241,jordanianpilot
562715174088761344,islamism
562235474161721345,sb49
562235474161721345,superbowl
562235474161721345,patriots
562235474161721345,hawks
562222705454641155,sb49
562222705454641155,superbowl
562222705454641155,budweiserpuppy
562056803165691905,superbowl
562056803165691905,gohawks
562056803165691905,sb49
562056544469385216,commercials
562056544469385216,sb49
562056544469385216,superbowl
562041109170626562,sb49
562041109170626562,superbowl
562041109170626562,gohawks
562028911316705280,sb49
562028911316705280,superbowl
562028911316705280,gohawks
562027010378461184,sb49
562026540553486337,gohawks
562026540553486337,sb49
562021300898889728,sb49
562021300898889728,superbowl
562019932473679872,mvp
562019932473679872,gopackgo
562015736055750658,podcast
561268136855744512,obama
792096522917650432,runforjake
787791205849501696,killingreagan
787094388417499136,killingreagan
784481154330161152,foxnews
784481154330161152,fncturns20
778771807218364416,kimmel
772804262061420545,supportlouisiana
772604690223673345,supportlouisiana
758447244995497984,dncinphl
758078337508057088,isitlegal
758078337508057088,oreillyfactor
756205165900726272,rnc
755877926503976960,rncincle
755196048402821120,gopconvention
755196048402821120,rncincle
747575320736305153,wattersworld
722547704765657089,freddythefrogcaster
722547704765657089,tipoftheday
722547704765657089,tornado
714592386693734402,onlythedead
705558217129136128,gopdebate
705540111602049024,gopdebate
705532799558643712,gopdebate
702927302464806914,shocircus
702584417055801344,greta3500
701884781311557632,bergdahl
692891298282385409,milkshakes
692790921843326977,gopdebate
692146186686468098,gop
691819369278492672,gop
690689265475293185,gop
690296091934228480,fascism
689550709440823296,rip
688063077321932801,gopdebate
687744907071602688,gopdebate
687722915777744896,gopdebate
687069308392882178,sotu
687061372467679232,sotu
686702923053568000,findingyourroots
686605866007539712,findingyourroots
678286481476161537,wattersworld
677170711752916992,oneluckyguy
665173441461551104,no2016surprises
660092521066979328,wakeupamerica
654405147565662209,demdebate
654326736365199361,outnumbered
649260890097909760,yahoolive
649252579273273344,yahoolive
649004446752612352,yahoolive
647493812407922690,popeinnyc
646428167285121026,oktoberfest
619585571007164420,nyc
617385395781681152,proudamerican
617382339375665152,proudamerican
597774839076687873,killingjesus
597774839076687873,criticschoice
580760333758947328,oneluckyguy
569560661262524417,mediabuzz
560812395497787392,oneluckyguy
795376031687475200,nyc
795312857357369344,trump
795293775992131584,americadecides
795290367386075137,mindthegap
795264676896636928,nld
795247019262611456,nld
795246279756496896,nld
795245602921660416,nld
795245602921660416,ozil
795241871522037760,britanniaawards
795241337507512320,dubya
795240575758987264,nld
795238880203210756,nld
795235973969887232,frontpagenews
795235973969887232,nyc
795235973969887232,2daystogo
795235973969887232,skypapers
795234341538381824,arsenalremembers
795234341538381824,afcvthfc
795225305850015744,nld
795224232024272900,nld
795222741083422721,nld
795025987197136897,uselection
795018827486654464,irevnzl
795018827486654464,no8
795017626137325568,panicking
794899147585363968,trump
794899147585363968,clinton
794899147585363968,florida
794899147585363968,uselection
794899147585363968,3days
794684852306145280,trump
794684852306145280,trumpaccuser
794652754329354240,everycountryhasanidiot
794644858602393600,policelivesmattertoo
794600946131173381,nld
794555315245187073,killerwomen
794553938586562564,newyork
794553938586562564,uselection
794553938586562564,gmb
794316311300100097,killerwomen
794316311300100097,netflix
794310259515019264,anthonyweiner
794305327831404556,fbi
794267580517195777,math
794150223526367232,ufc205
793998469799309312,davidross
793998469799309312,game7
793996231613751296,worldseries
793852362771296258,r4mediashow
793768825187602433,littleguysbighearts
793568384243732482,arsenal
793566342645297152,ozil
793565401917427713,afc
793550025821261824,afc
793543465254592512,ludicrousrets
793535362408779780,florida
793535362408779780,killerwomen
793440779410804736,rumbleinthejungle2
793047928646541312,killlerwomen
792865458374447104,election
792865458374447104,drama
792865458374447104,emails
792865458374447104,fbi
792854947406704641,killerwomen
792820980011917312,uselection
792817533522968577,pinkyup
792817533522968577,theranch
792817533522968577,ladiesbrunch
792761675023810560,chicago
792682783097446400,eng
792680886219247617,banvseng
792679182425817088,banvseng
792440348513603584,emails
792440348513603584,fbi
792435189985271808,nld
792392571435626496,ibrahowthehelldidhemiss
792366300366385152,britannias
792356816168456192,sfcvafc
792352140291223552,afc
792351667052175361,giroud
792334308065234945,afc
792164644190232577,email
792156321814421504,dikileaks
792154804281671680,emails
792154804281671680,fbi
792154804281671680,hillary
792147946577940480,hillary
792147946577940480,fbi
792147946577940480,emails
792087310498004992,hillary
792087310498004992,huma
792087310498004992,fbi
792087310498004992,emails
792086598695333888,fbi
792086598695333888,emails
792084571110117377,hillary
792084571110117377,emails
792084571110117377,fbi
792084571110117377,weiner
792084571110117377,sexting
792084571110117377,huma
792063489753751552,hillary
792063489753751552,emails
792063185478004736,hillary
792063185478004736,emails
792063185478004736,fbi
792062706106773505,fbi
792062706106773505,ironyofironies
792060006552133632,hillary
792060006552133632,emails
792060006552133632,fbi
792059597934645248,hillary
792059597934645248,emails
792059597934645248,fbi
792058711602634753,hillary
792058711602634753,emails
792058711602634753,fbi
792053279744143360,hillary
792053279744143360,emails
792053279744143360,fbi
792051825683890176,octobersurpriseofoctobersurprises
791722831730077696,thetalk
791722831730077696,everybodytalks
791709285482889216,thetalk
791702054028861441,thetalk
791696682664755200,thetalk
791669288146903040,tbt
791646330841997312,appleevent
791623962681749504,thetalk
791623962681749504,facebooklive
791392098469580801,trump
791384751194017792,justsaying
791374059917508608,awks
791106237991522305,truecrime
790998883950211072,nonentity
790996654140776449,afcvrfc
790904647359696896,obamacare
790904154520641536,obamacare
790902000082755584,rockymorgan
790897187483820032,heathrow
790889391690440704,steroidpower
790875605357109248,heathrow
790669792793341952,calaisjungle
790625299771699200,nolongerabelieber
790618405850091520,bliebers
790591060108054528,beliebers
790585269913214977,bieber
790375949787209729,thewalkingdead
790234857007935489,cfcvmufc
790233575052419073,cfcvmufc
790230360281980928,cfcvmufc
790228107642953728,cfcvmufc
790212850551775232,cfcvmufc
790149042126852096,engvban
790144281377923072,engvban
790130736238043140,bangladesh
790130736238043140,engvban
789856528434139136,afc
789852476178624512,afcvmfc
789839732473729025,afcvmfc
789837435274399748,afcvmfc
789833721562226688,afc
789831697940578305,giroud
789831697940578305,mertesacker
789831697940578305,ramsey
789789939512868864,afc
789787586273378304,killerwomen
789761521865793536,engvban
789561779324149760,fangirl
789446938798149632,aberfan
789446938798149632,challengeauthority
789401483737346048,dilemma
789281846840455169,alsmithdinner
789231532808531968,bbcqt
789226520648835073,trump
789226520648835073,bbcqt
789198174023856128,mufcvsfbsk
789175959530278913,pot
789175959530278913,kettle
789169637535588352,asksehwag
789143784546197504,ohio
789130745126133760,election2016
789127536437436417,afc
789104196003868673,trump
789104196003868673,clinton
788980163241447424,henrycavill
788734886194667521,boner
788675702359023616,refugees
788636690416033792,gmb
788627281501679616,gmb
788621447707103233,susanareid
788616094286286848,out
788615842288271360,referendumgate
788615617549066240,gmb
788426894899290112,iabukupfronts
788375976627625984,strictly
788342861859291137,wikileaks
788341977033084928,iabukupfronts
788332762654703616,afc
788314207116750848,gmb
788270633792733184,wheredowestart
788091690997444609,lfcvmufc
787963286474072064,kumbuka
787909612062244864,aberfan
787767260375113737,sirdavidattenborough
787759141594996737,britishancientmasters
787752826806136836,xfactor
787591898563223553,strictly
787333210762010624,afc
787333210762010624,speed
787321590518321152,afc
787300183101022208,afc
786835223023652864,motivatormorgan
786556453368786944,uptherewithhanks
786285303300579328,wengerout
786275353237024768,pussygalore
786267347380277248,britishmasters
786242789252198400,banvseng
786231662027956224,britishmastersproam
786221376038375424,no1fan
786221376038375424,britishmasters
786221376038375424,bestthingontv
786203593292611584,britishmastersproam
786203593292611584,herochallenge
786185394274594816,britishmastersproam
786169710895325184,britishmasters
786158483737567232,britishmasters
786117206203588609,britishmastersproam
786101072926502912,britishmasters
785958592746848257,herochallenge
785939520344719360,herochallenge
785926268621553664,herochallenge
785923910290247681,herochallenge
785916619977523200,herochallenge
785915917616152581,herochallenge
785915031393275905,herochallenge
785915031393275905,thegrove
785915031393275905,par3
785875403852378113,herochallenge
785875403852378113,britishmasters
785774249487237120,clownscare16
785774249487237120,clowns
785744023935909888,totalfools
785735852265734144,scientologywierdos
785733952741007360,scientology
785724676328783872,helenslaw
785721101078913024,bitgrimupnorth
785707453933584384,genius
785492100146167808,xfactor
785402919713644544,xfactor
785376343596957697,beastandthebeauty
785375186115764224,bratavio
785374049165770752,bratavio
785351587493535745,honeyd
785313405964001280,presidentialdebate
785308711820681217,presidentialdebate
785308227588194307,presidentialdebate
785307645729247232,bestquestionofthenight
785307645729247232,debate
785304057649004544,hillary
785304057649004544,deplorables
785302144790491137,presidentialdebate
785301768376901632,presidentialdebate
785299042817478657,presidentialdebate
785298410047959042,debate
785296830263390208,presidentialdebate
785293307102519296,debate
785292761994031105,presidentialdebate
785291300551688192,presidentialdebate
785290689286402049,presidentialdebate
785289540378435584,presidentialdebate
785288624376057857,presidentialdebate
785287998099316736,presidentialdebate
785285312914288640,presidentialdebate
785133024404992001,snl
785110989138190336,presidentialdebate
785039936676397056,syria
785029874712977408,dawnwalk
784851544546181124,xfactor
784842015976656896,maga
784839957668106244,strictly
784837500388962304,trump
784837299334942721,xfactor
784831046844051456,trump
784795865030467584,trump
784469508564148225,growup
784341005696798720,banveng
784299763575304192,pandolly
784087377987895370,trumpsamerica
784068485747998721,abeautifulgame
783685745919791104,westworld
783594308582637568,babybear
783572303774883841,noted
783549072015843328,performanceenhancing
783549072015843328,goodfortheheart
783534152041828352,vpdebate
783375302965751808,alexlewis
783370006767763456,syria
783210317056802816,theresamay
783200912202403840,gmb
783194163026268160,brexit
783194163026268160,trump
783194163026268160,shoes
783194163026268160,scones
783194163026268160,regrets
783191631759601664,brexit
783040739760562177,arsenal
783012046766018560,bodyguardblunderer
782968447336677376,savile
782917908771041280,afc
782824312017416192,rydercup
782821362721259520,kimkardashian
782812153216630784,paris
782812153216630784,robbery
782674113500446721,rydercup
782671995628576770,rydercup
782636275513819136,rydercup
782634857893597184,afc
782634501969154049,rydercup
782631670990114816,afc
782623941231800320,afc
782619339606360065,afc
782601677077614594,rydercup
782594082233257984,afc
782563866924486656,pointlesscelebrities
782507023263010816,marr
782503329813393408,snl
782498100179038208,marr
782345572510474240,rydercup
782278721403228160,pointlesscelebrities
782277770382610433,pointlesscelebrities
782270005882785792,pointlesscelebrities
782268201275101186,pointlesscelebrities
782267678505525248,pointlesscelebrities
782266664805171200,pointlesscelebrities
782266117666533377,pointlesscelebrities
782265685200297984,pointlesscelebrities
782264259799646208,pointless
782263830629982214,pointless
782263635058028545,pointless
782263098690469888,pointlesscelebrities
782259705364250624,pointlesscelebrities
782252724633075712,newsedition
782252724633075712,pointlesscelebrities
782189362985533440,arsenal
782187838804721664,arsenal
782187170337529856,arsenal
782184907644760064,arsenal
782153585840754688,cricketbuildshope
782150720007077888,pointlesscelebrities
782139339560128512,pointlesscelebrities
781933090860044288,guns
781933090860044288,america
781897949601202176,rydercup2016
781892977551695873,pointlesscelebrities
781892977551695873,newspersons
781892587644981248,pointlesscelebrities
781785163839799296,premierleagueshow
781771164804939776,afc
781768647715000320,rewardforfailure
781767620253147136,afc
781766587854520320,allaboutthetrophy
781766587854520320,pointlesscelebrities
781765125082640384,pointlesscelebrities
781607379947425792,wenger
781607379947425792,bbcfootball
781606005570318336,dadwouldbeproud
781606005570318336,bbc2
781599207656488961,premierleagueshow
781563645385904129,trolls
781548141548109824,bbcfootball
781547162903740416,premierleagueshow
781519816247107585,hoboken
781483580480430081,teamwork
781471982147756033,usahole
781425652687859713,guns
781389218098638848,afc
781382678297862144,hewillneverleave
781369050224025600,hewillneverleave
781369050224025600,afc
781232520675328001,corbyn
781230502581792768,afc
781221586640732162,afc
781210659019165696,arsenal
781210659019165696,pace
781210659019165696,power
781210659019165696,passing
781210370312642560,afc
781208458771197952,afc
781206331575398400,afc
781205276896690177,afc
781181370823503872,fierce
781176705146818560,rydercup
781176705146818560,teameurope
781174609467105281,rydercup
781102486253891584,usahole
781084598629437440,rydercup
781081871690174464,usahole
781081871690174464,teameurope
781081871690174464,rydercup
781060486741757952,teameurope
781060486741757952,rydercup
781057117096644608,usahole
781056514907865088,teameurope
781056514907865088,usahole
781056044323799040,rickytomlinson
781050152689799168,rydercup
781050152689799168,gousa
781047938478923776,donttakeonpiers
781041699200069632,allardyce
781037112091107328,gmb
781026946188734464,monsteryawn
781018216436998145,englandmanager
781014642420228097,gmb
781014593611104256,penpineappleapplepen
780999532301709312,pineapplepen
780849630925975552,bigsam
780836162965569536,england
780824964777869312,winning
780804487871094784,moth
780802932375683072,debates
780697313270431744,justsaying
780679240870203392,allardyce
780649498980847617,manflu
780600407206813696,trumpclintondebate
780596612703936517,trumpclintondebate
780595456917311488,trumpclintondebate
780593395815292929,trumpclintondebate
780587749824946180,trumpclintondebate
780586918459367424,trumpclintondebate
780585376381624320,trumpclintondebate
780583253686222848,trumpclintondebate
780582633218662400,debatenight
780582633218662400,debates2016
780581464379367425,trumpclintondebate
780580862857535489,trumpclintondebate
780579977574088705,trumpclintondebate
780578417301487618,trumpclintondebate
780576424289824770,trumpclintondebate
780575096670920704,trumpclintondebate
780573236023136256,trumpclintondebate
780572722032246784,debatenight
780450840490479616,debatenight
780439865200640000,sharethejoy
780439865200640000,bookofjoy
780368372714315776,kuntakinte
780312665809879040,gmb
780312665809879040,corbyn
780312411878326272,entertaining
780306621843070976,grimupnorth
780306621843070976,catastrophes
780306331706257408,gmb
780306234373238784,labour
780279486231306240,pipedown
780279486231306240,becalm
780102035878375425,inthenameofgodstop
780094062841978880,lab16
780090512913133568,strictly
779994676749295617,marr
779972487010484224,wiggins
779966246741745664,wiggins
779966246741745664,marr
779962407619858432,marr
779961569560199168,brangelina
779957248932081664,marr
779805671143383040,syria
779803793458331648,motd
779803793458331648,afc
779793899544047617,hello
779793899544047617,tribecatoystore
779787276784013312,afc
779784243652202496,afc
779782944797884416,yagunnersya
779782944797884416,gooners
779782944797884416,afcvcfc
779747419324084224,afc
779746852338106372,giroud
779746442177048576,afc
779743987976572928,afc
779742717794451456,afc
779742433424838657,afc
779738870602539008,afcvcfc
779737897796853760,cheques
779732062790160384,afc
779730055131955200,afc
779729032715829248,afc
779724730144268288,emirates
779724730144268288,afcvcfc
779723317288787969,afc
779722561659756544,afc
779720252393398272,ago
779720252393398272,georgegraham
779720252393398272,emirates
779700177947004928,afc
779659759146430478,pogba
779659092986060800,mufcvlfc
779655852835889153,afc
779653546870472705,2ndplacechamp
779620159799656448,labourleadership
779370268145905664,trump
779358795139059712,blacklivesmatter
779358795139059712,keithlamontscott
779358795139059712,terencecrutcher
779358795139059712,sandrabland
779331498566623232,charlotteprotest
779323419422851072,inequality
779323419422851072,racism
778988226849759236,afc
778967239076741120,fromwatergatetotrumpimpressiongate
778882904575344640,gbbo
778874637748936704,tacklekeown
778863437116018688,happyman
778854399624044544,gmb
778840385628073984,gmb
778840148024909824,gmb
778838151368441856,brangelina
778814170317754368,leagueoftheirown
778681507183415302,brexpitt
778631952702304261,brangelina
778630831803891712,hair
778630831803891712,lips
778605739996831744,gmb
778597204294533120,healinghands
778536258154950656,winning
778505602930737152,brangelina
778310552691085312,afc
778304320756338688,nffcvafc
778282455774167041,brangelina
778255175505047552,brangelina
778143698802581508,undertaker
778143698802581508,wrestlemania
778138492647931904,twitter
778125733700984832,gmb
778098096148480000,raw
778097516491448320,dothemaths
778079324540895233,raw
778079324540895233,wwe
778069762383437825,raw
777849583376490497,breaking
777849583376490497,newyork
777849488295747584,taylorswift
777849488295747584,emmys2016
777776186726440960,taylorswift
777563949780926465,united
777491463420665858,united
777435887521173504,gqmenoftheyear
777173871120310273,xhaka
777171019018756101,afc
777164233196855296,afc
777155864067186688,sanchez
777152865076994048,afc
777152451082326021,ozil
777150189350027264,hcfcvafc
777149000784969728,hcfcvafc
777143439293046787,afc
777133991841374208,afc
777132494843944960,afc
776867499111571456,psg
776853200892731392,killerwomen
776551548314849280,littlemansyndrome
776548276996800512,bbcqt
776544972539564033,bbcqt
776543915797274624,bbcqt
776531715334504448,ford
776527100748627968,absolutelyfashion
776525895611842560,absolutelyfashion
776525354102099968,absolutelyfashion
776502557690753025,makeitstop
776502557690753025,shouldbeillegal
776441934025990144,breakingdead
776332385994543104,bigstadiumbiglaughs
776312416019877888,gbbo
776141348235862016,afc
776017463133765632,pmqs
775796216772829184,afc
775791525871648768,afc
775784652921602048,celtic
775784377171185664,afc
775780577131855872,psgvafc
775779820835840000,carriebradshaw
775779820835840000,gmb
775779820835840000,sarahjessicaparker
775779496117035008,psgvafc
775776732062384129,psgvafc
775776469209518080,psgvafc
775773264102711296,afc
775769244344647680,afc
775768526724423680,psgvafc
775768396348661760,psgvafc
775762992831033344,cech
775762992831033344,ospina
775762992831033344,psgvafc
775721338124337152,gbbo
775720953724674049,gbbo
775680482424094720,freethemorganone
775642835370541056,gbbo
775621205181210624,getalifepeople
795515037632921601,votetrumppence16
795515037632921601,icymi
795479521520717825,maga
795443728282505216,draintheswamp
795411058357837825,draintheswamp
795411058357837825,maga
795411058357837825,icymi
795346759119736832,votetrumppence16
795145824586137600,icymi
795120273070686208,facebook
795120273070686208,makeamericagreatagain
795084117192810496,americafirst
795019500345233408,draintheswamp
795014711716757504,wattersworld
794994280829952000,icymi
794734211559292928,maga
794734211559292928,rallyforriley
794734211559292928,icymi
794688416663437312,makeamericagreatagain
794574267878928384,draintheswamp
794367345359732740,icymi
794320826237644805,anthonyweiner
794290058685661184,draintheswamp
794281898570825728,crookedhillary
794025263604625409,imwithyou
794025263604625409,draintheswamp
793959470585913345,makeamericagreatagain
793959470585913345,6days
793892802040041472,draintheswamp
793889694064967680,draintheswamp
793804514583252992,trumptower
793802617428160513,billygraham
793802617428160513,supportstrump
793611795156111360,draintheswamp
793611795156111360,maga
793572802729086976,draintheswamp
793503948313419776,icymi
793167761509851137,obamacarefail
793167761509851137,hillarycarefail
793165820889358338,icymi
793155579019681792,draintheswamp
793120426541056000,draintheswamp
792922071437287428,draintheswamp
792804645542305792,icymi
792411187547734016,obamacarefail
792389892298780672,donaldtrump
792389892298780672,philrobertson
792389892298780672,duckdynasty
792083605405171712,crookedhillary
792083605405171712,draintheswamp
791795308162408448,americafirst
791795308162408448,maga
791770795165057025,draintheswamp
791762650195632128,maga
791748254991912960,draintheswamp
791748254991912960,maga
791746832686682112,maga
791738173462310912,icymi
791738173462310912,draintheswamp
791722658358439936,votetrumppence16
791722658358439936,icymi
791653174994202624,draintheswamp
791651860889427968,maga
791648893725450240,draintheswamp
791643269109350400,circleofenrichment
791614912833449984,draintheswamp
791614568275570688,votetrumppence16
791457576030535680,icymi
791059759663288321,icymi
791043842124439552,trumppence16
791043842124439552,icymi
791037075030179840,obamacareinthreewords
791030789001605126,makeamericagreatagain
791022438486343680,draintheswamp
791017424426504192,obamacarefailed
790983039056769024,maga
790951230906458113,obamacarefail
790948782288596992,obamacarefail
790936603590033408,obamacarefail
790936360953716736,obamacarefail
790936027871477764,obamacarefail
790924363348541445,obamacare
790730455129714688,draintheswamp
